scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L14V639,14,639,2013-10-11,les amendements n° 2778 à n° 2792 de Mme Fraysse et 14 de ses collègues après l'article 14 du projet de loi garantissant l'avenir et la justice du système de retraites.,les amendements n° 2778 à n° 2792 de Mme Fraysse et 14 de ses collègues après l'article 14 du projet de loi garantissant l'avenir et la justice du système de retraites.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,48,48,12,36,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17619
VTANR5L14V640,14,640,2013-10-11,les amendements n° 2597 à n° 2611 de Mme Fraysse et 14 de ses collègues après l'article 14 du projet de loi garantissant l'avenir et la justice du système de retraites.,les amendements n° 2597 à n° 2611 de Mme Fraysse et 14 de ses collègues après l'article 14 du projet de loi garantissant l'avenir et la justice du système de retraites.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,48,48,10,38,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17619
VTANR5L14V641,14,641,2013-10-11,les amendements de suppression de l'article 16 du projet de loi garantissant l'avenir et la justice du système de retraites.,les amendements de suppression de l'article 16 du projet de loi garantissant l'avenir et la justice du système de retraites.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,71,71,29,42,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17619
VTANR5L14V642,14,642,2013-10-11,les amendements n° 864 à n° 878 de Mme Fraysse et 14 de ses collègues à l'article 16 du projet de loi garantissant l'avenir et la justice du système de retraites.,les amendements n° 864 à n° 878 de Mme Fraysse et 14 de ses collègues à l'article 16 du projet de loi garantissant l'avenir et la justice du système de retraites.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,57,57,14,43,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17619
VTANR5L14V643,14,643,2013-10-11,les amendements n° 984 à n° 998 de Mme Bello et 14 de ses collègues après l'article 22 du projet de loi garantissant l'avenir et la justice du système de retraites.,les amendements n° 984 à n° 998 de Mme Bello et 14 de ses collègues après l'article 22 du projet de loi garantissant l'avenir et la justice du système de retraites.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,42,42,9,33,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17619
VTANR5L14V644,14,644,2013-10-11,les amendements n° 1165 à n° 1179 de Mme Bello et 14 de ses collègues après l'article 22 du projet de loi garantissant l'avenir et la justice du système de retraites.,les amendements n° 1165 à n° 1179 de Mme Bello et 14 de ses collègues après l'article 22 du projet de loi garantissant l'avenir et la justice du système de retraites.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,39,39,13,26,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17619
VTANR5L14V645,14,645,2013-10-11,les amendements n° 1090 à n° 1104 de Mme Bello et 14 de ses collègues après l'article 22 du projet de loi garantissant l'avenir et la justice du système de retraites.,les amendements n° 1090 à n° 1104 de Mme Bello et 14 de ses collègues après l'article 22 du projet de loi garantissant l'avenir et la justice du système de retraites.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,47,47,13,34,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17619
VTANR5L14V646,14,646,2013-10-11,l'amendement n° 1 du Gouvernement à l'article 4 du projet de loi garantissant l'avenir et la justice du système de retraites (seconde délibération).,l'amendement n° 1 du Gouvernement à l'article 4 du projet de loi garantissant l'avenir et la justice du système de retraites (seconde délibération).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,78,78,52,26,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17620
VTANR5L14V647,14,647,2013-10-15,l'ensemble du projet de loi garantissant l'avenir et la justice du système de retraites.,l'ensemble du projet de loi garantissant l'avenir et la justice du système de retraites.,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,568,519,270,249,49,1,Conférence des présidents,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17666
VTANR5L14V648,14,648,2013-10-17,l'amendement n° 19 de M. Le Fur et les amendements identiques après l'article 6 du projet de loi de finances pour 2014.,l'amendement n° 19 de M. Le Fur et les amendements identiques après l'article 6 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,66,66,22,44,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17671
VTANR5L14V649,14,649,2013-10-17,l'amendement n° 506 de Mme Girardin après l'article 6 du projet de loi de finances pour 2014.,l'amendement n° 506 de Mme Girardin après l'article 6 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,60,56,10,46,4,1,"Président du groupe radical, républicain, démocrate et progressiste",PO644420,SCR5A2014O1,RUANR5L14S2014IDS17671
VTANR5L14V650,14,650,2013-10-18,l'amendement n° 770 (rect.) de M. Carrez après l'article 7 du projet de loi de finances pour 2014.,l'amendement n° 770 (rect.) de M. Carrez après l'article 7 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,56,54,17,37,2,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17674
VTANR5L14V651,14,651,2013-10-18,l'amendement n° 768 (rect.) de M. Carrez après l'article 7 du projet de loi de finances pour 2014.,l'amendement n° 768 (rect.) de M. Carrez après l'article 7 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,58,58,16,42,0,1,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17674
VTANR5L14V652,14,652,2013-10-21,l'amendement n° 1083 rect.du Gouvernement à l'article 26 du projet de loi de finances pour 2014.,l'amendement n° 1083 rect.du Gouvernement à l'article 26 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,41,34,23,11,7,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V653,14,653,2013-10-21,l'article 26 du projet de loi de finances pour 2014.,l'article 26 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,47,44,29,15,3,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V654,14,654,2013-10-21,les amendements n° 186 de M. Mariton et n° 400 de Mme Dalloz à l'article 31 du projet de loi de finances pour 2014.,les amendements n° 186 de M. Mariton et n° 400 de Mme Dalloz à l'article 31 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,43,39,9,30,4,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V655,14,655,2013-10-21,l'amendement n° 619 de M. Alauzet  à l'article 31 du projet de loi de finances pour 2014.,l'amendement n° 619 de M. Alauzet  à l'article 31 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,40,40,7,33,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V656,14,656,2013-10-21,l'amendement n° 943 de M. de Courson  à l'article 31 du projet de loi de finances pour 2014.,l'amendement n° 943 de M. de Courson  à l'article 31 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,38,38,11,27,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V657,14,657,2013-10-21,les amendements n° 188 de M. Mariton et n° 404 de Mme Dalloz à l'article 34 du projet de loi de finances pour 2014.,les amendements n° 188 de M. Mariton et n° 404 de Mme Dalloz à l'article 34 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,32,32,12,20,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V658,14,658,2013-10-21,l'amendement n ° 1133 du  Gouvernement à l'article 34 du projet de loi de finances pour 2014.,l'amendement n ° 1133 du  Gouvernement à l'article 34 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,30,30,18,12,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V659,14,659,2013-10-21,l'article 34 du projet de loi de finances pour 2014.,l'article 34 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,30,30,21,9,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V660,14,660,2013-10-21,l'amendement n° 761 rect. de M. Grandguillaume après l'article 34 du projet de loi de finances pour 2014.,l'amendement n° 761 rect. de M. Grandguillaume après l'article 34 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,28,28,7,21,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V661,14,661,2013-10-21,l'amendement n° 1020 de M. Coronado après l'article 34 du projet de loi de finances pour 2014.,l'amendement n° 1020 de M. Coronado après l'article 34 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,28,28,21,7,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V662,14,662,2013-10-21,l'article 43 du projet de loi de finances pour 2014.,l'article 43 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,18,18,13,5,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17698
VTANR5L14V663,14,663,2013-10-22,l'ensemble de la première partie du projet de loi de finances pour 2014.,l'ensemble de la première partie du projet de loi de finances pour 2014.,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,567,565,316,249,2,1,Conférence des présidents,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17686
VTANR5L14V664,14,664,2013-10-23,l'article 8 du projet de loi de financement de la sécurité sociale pour 2014.,l'article 8 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,86,86,64,22,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17689
VTANR5L14V665,14,665,2013-10-23,l'article 10 du projet de loi de financement de la sécurité sociale pour 2014.,l'article 10 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,105,105,29,76,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17688
VTANR5L14V666,14,666,2013-10-23,le sous amendement n° 824 de M. Vercamer et les sous amendements identiques à l'amendement n° 792 (2eme rect) du Gouvernement après l'article 12 du projet de loi de financement de la sécurité sociale pour 2014.,le sous amendement n° 824 de M. Vercamer et les sous amendements identiques à l'amendement n° 792 (2eme rect) du Gouvernement après l'article 12 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,82,82,24,58,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17688
VTANR5L14V667,14,667,2013-10-23,le sous amendement n° 823 de M. Door et les sous amendements identiques à l'amendement n° 792 (2eme rect) du Gouvernement après l'article 12 du projet de loi de financement de la sécurité sociale pour 2014.,le sous amendement n° 823 de M. Door et les sous amendements identiques à l'amendement n° 792 (2eme rect) du Gouvernement après l'article 12 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,82,82,24,58,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17688
VTANR5L14V668,14,668,2013-10-23,l'amendement n° 792 (2eme rect) du Gouvernement après l'article 12 du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n° 792 (2eme rect) du Gouvernement après l'article 12 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,81,81,60,21,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17688
VTANR5L14V669,14,669,2013-10-23,l'amendement n°480 de Mme Fraysse à l'article 15 du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n°480 de Mme Fraysse à l'article 15 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,43,40,2,38,3,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17688
VTANR5L14V670,14,670,2013-10-23,l'amendement n°209 de M. Vercamer et les amendements identiques à l'article 15 du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n°209 de M. Vercamer et les amendements identiques à l'article 15 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,69,69,21,48,0,2,Président du groupe de l'union des démocrates et indépendants,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17688
VTANR5L14V671,14,671,2013-10-24,l'amendement n° 637 (rect) de M. Vercamer après l'article 15 du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n° 637 (rect) de M. Vercamer après l'article 15 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,61,61,22,39,0,2,Président du groupe de l'union des démocrates et indépendants,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17692
VTANR5L14V672,14,672,2013-10-24,l'amendement n° 579 de M. Vercamer après l'article 24 du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n° 579 de M. Vercamer après l'article 24 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,52,52,14,38,0,2,Président du groupe de l'union des démocrates et indépendants,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17692
VTANR5L14V673,14,673,2013-10-24,l'amendement n° 575  de M. Vercamer après l'article 24 du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n° 575  de M. Vercamer après l'article 24 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,52,52,14,38,0,2,Président du groupe de l'union des démocrates et indépendants,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17692
VTANR5L14V674,14,674,2013-10-24,l'amendement n° 186 de M. Tian et les amendements identiques  après l'article 68 du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n° 186 de M. Tian et les amendements identiques  après l'article 68 du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,60,58,19,39,2,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17692
VTANR5L14V675,14,675,2013-10-25,l'amendement n°163  de M. Tian et les amendements identiques à l'article 38  du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n°163  de M. Tian et les amendements identiques à l'article 38  du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,57,57,21,36,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17694
VTANR5L14V676,14,676,2013-10-25,l'amendement n°420 (rect)  de M.Tardy après l'article 46  du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n°420 (rect)  de M.Tardy après l'article 46  du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,49,49,16,33,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17693
VTANR5L14V677,14,677,2013-10-25,l'amendement n° 529  de M. Saddier et les amendements identiques après l'article 46  du projet de loi de financement de la sécurité sociale pour 2014.,l'amendement n° 529  de M. Saddier et les amendements identiques après l'article 46  du projet de loi de financement de la sécurité sociale pour 2014.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,51,51,16,35,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17693
VTANR5L14V678,14,678,2013-10-29,l'ensemble du projet de loi de financement de la sécurité sociale pour 2014.,l'ensemble du projet de loi de financement de la sécurité sociale pour 2014.,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,568,563,320,243,5,2,Conférence des présidents,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17706
VTANR5L14V679,14,679,2013-10-31,l'article unique du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République italienne pour la réalisation et l'exploitation d'une nouvelle ligne ferroviaire Lyon-Turin.,l'article unique du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République italienne pour la réalisation et l'exploitation d'une nouvelle ligne ferroviaire Lyon-Turin.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,66,66,57,9,0,1,Président du groupe écologiste,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17727
VTANR5L14V680,14,680,2013-11-04,l'amendement n° 238 de M. Jacob à l'article 44 et État B  du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,l'amendement n° 238 de M. Jacob à l'article 44 et État B  du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,54,52,27,25,2,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17767
VTANR5L14V681,14,681,2013-11-04,l'amendement n° 159 de M. Guilloteau et les amendements identiques à l'article 44 et État B du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,l'amendement n° 159 de M. Guilloteau et les amendements identiques à l'article 44 et État B du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,52,52,23,29,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17767
VTANR5L14V682,14,682,2013-11-04,"l'amendement n° 217 de M. Hillmeyer à l'article 44 et État B du projet de loi de finances pour 2014 - Mission Anciens combattants, mémoire et liens avec la Nation.","l'amendement n° 217 de M. Hillmeyer à l'article 44 et État B du projet de loi de finances pour 2014 - Mission Anciens combattants, mémoire et liens avec la Nation.",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,55,55,23,32,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17767
VTANR5L14V683,14,683,2013-11-04,l'amendement n° 246 de M. Laffineur à l'article 44 et État B du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,l'amendement n° 246 de M. Laffineur à l'article 44 et État B du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,56,56,22,34,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17767
VTANR5L14V684,14,684,2013-11-04,l'amendement n° 338 du Gouvernement après l'article 62 du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,l'amendement n° 338 du Gouvernement après l'article 62 du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,52,52,52,0,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17767
VTANR5L14V685,14,685,2013-11-04,l'amendement n° 91 de M. Candelier après l'article 62 du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,l'amendement n° 91 de M. Candelier après l'article 62 du projet de loi de finances pour 2014 - Mission Anciens combattants et liens avec la Nation.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,54,54,23,31,0,2,"Président du groupe radical, républicain, démocrate et progressiste",PO644420,SCR5A2014O1,RUANR5L14S2014IDS17767
VTANR5L14V686,14,686,2013-11-05,l'ensemble du projet de loi relatif à la lutte contre la fraude fiscale et la grande délinquance économique et financière.,l'ensemble du projet de loi relatif à la lutte contre la fraude fiscale et la grande délinquance économique et financière.,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,559,556,358,198,3,1,Conférence des présidents,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17770
VTANR5L14V687,14,687,2013-11-05,le projet de loi organique relatif au procureur de la République financier (lecture définitive).,le projet de loi organique relatif au procureur de la République financier (lecture définitive).,SAT,scrutin à la tribune,adopté,l'Assemblée nationale a adopté,DecompteNominatif,567,539,336,203,28,1,Conférence des présidents,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17770
VTANR5L14V688,14,688,2013-11-07,l'amendement n°64 de Mme Dalloz et les amendements identiques à l'article78 du projet de loi de finances pour 2014 - Mission Travail et emploi.,l'amendement n°64 de Mme Dalloz et les amendements identiques à l'article78 du projet de loi de finances pour 2014 - Mission Travail et emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,38,37,15,22,1,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17788
VTANR5L14V689,14,689,2013-11-12,l'amendement n° 165 de Mme Duby-Muller et les amendements identiques à  l'article 67 du projet de loi de finances pour 2014 - Mission Gestion des finances publiques et des ressources humaines ; provisions ; régimes sociaux et de retraite.,l'amendement n° 165 de Mme Duby-Muller et les amendements identiques à  l'article 67 du projet de loi de finances pour 2014 - Mission Gestion des finances publiques et des ressources humaines ; provisions ; régimes sociaux et de retraite.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,247,247,100,147,0,1,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17806
VTANR5L14V690,14,690,2013-11-12,l'amendement n° 345 de Mme Duby-Muller et les amendements identiques à  l'article 67 du projet de loi de finances pour 2014 - Mission Gestion des finances publiques et des ressources humaines ; provisions ; régimes sociaux et de retraite.,l'amendement n° 345 de Mme Duby-Muller et les amendements identiques à  l'article 67 du projet de loi de finances pour 2014 - Mission Gestion des finances publiques et des ressources humaines ; provisions ; régimes sociaux et de retraite.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,207,207,86,121,0,1,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17806
VTANR5L14V691,14,691,2013-11-12,"l'amendement n° 68 de M. Le Fur après l'article 63 du projet de loi de finances pour 2014 - Mission Ecologie, développement et mobilité durables","l'amendement n° 68 de M. Le Fur après l'article 63 du projet de loi de finances pour 2014 - Mission Ecologie, développement et mobilité durables",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,77,77,17,60,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17807
VTANR5L14V692,14,692,2013-11-13,l'amendement n° II-848 du Gouvernement à l'article 46 et état D du projet de loi de finances pour 2014 - Mission Économie.,l'amendement n° II-848 du Gouvernement à l'article 46 et état D du projet de loi de finances pour 2014 - Mission Économie.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,83,74,71,3,9,2,"Président du groupe socialiste, républicain et citoyen",PO644420,SCR5A2014O1,RUANR5L14S2014IDS17808
VTANR5L14V693,14,693,2013-11-13,l'amendement n° II-634 de M. Goasguen après l'article 74 du projet de loi de finances pour 2014 - Mission Santé.,l'amendement n° II-634 de M. Goasguen après l'article 74 du projet de loi de finances pour 2014 - Mission Santé.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,86,86,22,64,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17810
VTANR5L14V694,14,694,2013-11-14,l'amendement n° II-487 rect de M. Baupin à l'article 56 du projet de loi de finances pour 2014.,l'amendement n° II-487 rect de M. Baupin à l'article 56 du projet de loi de finances pour 2014.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,30,30,16,14,0,2,Président du groupe écologiste,PO644420,SCR5A2014O1,RUANR5L14S2014IDS17813
