scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L15V4299,15,4299,2022-01-14,"la motion de rejet préalable, déposée par Mme Mathilde Panot, du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).","la motion de rejet préalable, déposée par Mme Mathilde Panot, du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,169,165,23,142,4,0,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25760
VTANR5L15V4300,15,4300,2022-01-14,l'amendement n° 176 de M. Gosselin et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 176 de M. Gosselin et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,188,184,49,135,4,0,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25760
VTANR5L15V4301,15,4301,2022-01-14,l'amendement n° 127 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 127 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,189,186,61,125,3,0,"Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25760
VTANR5L15V4302,15,4302,2022-01-14,l'amendement n° 200 de M. Boucard à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 200 de M. Boucard à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,191,191,67,124,0,1,"Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25760
VTANR5L15V4303,15,4303,2022-01-14,l'amendement n° 2 de M. Cinieri et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 2 de M. Cinieri et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,190,189,68,121,1,1,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25760
VTANR5L15V4304,15,4304,2022-01-14,l'amendement n° 224 de M. Nilor à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 224 de M. Nilor à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,218,214,36,178,4,0,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4305,15,4305,2022-01-14,l'amendement n° 222 de M. Nilor à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 222 de M. Nilor à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,220,203,34,169,17,0,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4306,15,4306,2022-01-14,l'amendement n° 393 de Mme Untermaier à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 393 de Mme Untermaier à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,225,222,62,160,3,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4307,15,4307,2022-01-14,l'amendement n° 34 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 34 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,246,243,98,145,3,1,"Président du groupe ""Les Républicains""Présidente du groupe ""Socialistes et apparentés""Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4308,15,4308,2022-01-14,l'amendement n° 187 de Mme Vichnievsky et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 187 de Mme Vichnievsky et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,220,202,85,117,18,0,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4309,15,4309,2022-01-14,l'amendement n° 404 de Mme Untermaier à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 404 de Mme Untermaier à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,197,172,31,141,25,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4310,15,4310,2022-01-14,l'amendement n° 405 de Mme Untermaier à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 405 de Mme Untermaier à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,207,184,42,142,23,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4311,15,4311,2022-01-14,l'amendement n° 95 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 95 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,231,223,57,166,8,1,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4312,15,4312,2022-01-14,l'amendement n° 49 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement n° 49 de Mme Lorho et les amendements identiques suivants à l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,183,178,53,125,5,0,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4313,15,4313,2022-01-14,l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'article premier du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,256,251,181,70,5,0,"Président du groupe ""La République en Marche""Président du groupe ""Les Républicains""Présidente du groupe ""La France insoumise""Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4314,15,4314,2022-01-14,l'amendement de suppression n° 189 de Mme Lorho et les amendements identiques suivants à l'article 1er bis A du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'amendement de suppression n° 189 de Mme Lorho et les amendements identiques suivants à l'article 1er bis A du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,225,219,91,128,6,0,"Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4315,15,4315,2022-01-14,l'article 2 du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'article 2 du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,226,216,159,57,10,0,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4316,15,4316,2022-01-14,l'article 3 du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'article 3 du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,242,223,179,44,19,0,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4317,15,4317,2022-01-14,l'ensemble du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,l'ensemble du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (nouvelle lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,262,254,185,69,8,0,"Président du groupe ""La République en Marche""Président du groupe ""Les Républicains""Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25761
VTANR5L15V4318,15,4318,2022-01-16,"la motion de rejet préalable, déposée par Mme Mathilde Panot, du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).","la motion de rejet préalable, déposée par Mme Mathilde Panot, du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,208,201,21,180,7,0,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25817
VTANR5L15V4319,15,4319,2022-01-16,l'amendement n° 1 de Mme Le Grip et les amendements identiques suivants au projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).,l'amendement n° 1 de Mme Le Grip et les amendements identiques suivants au projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,279,274,91,183,5,0,"Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25817
VTANR5L15V4320,15,4320,2022-01-16,l'amendement n° 2 de Mme Le Grip et les amendements identiques suivants au projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).,l'amendement n° 2 de Mme Le Grip et les amendements identiques suivants au projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,277,273,88,185,4,0,"Président du groupe ""Les Républicains""Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25817
VTANR5L15V4321,15,4321,2022-01-16,l'ensemble du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).,l'ensemble du projet de loi renforçant les outils de gestion de la crise sanitaire et modifiant le code de la santé publique (lecture définitive).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,280,273,215,58,7,0,"Président du groupe ""La République en Marche""Président du groupe ""Les Républicains""Président du groupe ""Libertés et Territoires""Président du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25817
VTANR5L15V4322,15,4322,2022-01-17,l'ensemble de la proposition de loi relative au monde combattant (première lecture).,l'ensemble de la proposition de loi relative au monde combattant (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,32,32,32,0,0,1,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25617
VTANR5L15V4323,15,4323,2022-01-17,la proposition de résolution invitant l'Assemblée nationale à condamner solennellement le régime illégitime d'Alexandre Loukachenko (article 34-1 de la Constitution).,la proposition de résolution invitant l'Assemblée nationale à condamner solennellement le régime illégitime d'Alexandre Loukachenko (article 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,37,34,34,0,3,1,"Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25617
VTANR5L15V4324,15,4324,2022-01-18,l'article 13 de la proposition de loi relative à l'adoption (nouvelle lecture).,l'article 13 de la proposition de loi relative à l'adoption (nouvelle lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,80,79,62,17,1,1,"Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25619
VTANR5L15V4325,15,4325,2022-01-18,l'ensemble de la proposition de loi relative à l'adoption (nouvelle lecture).,l'ensemble de la proposition de loi relative à l'adoption (nouvelle lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,107,100,87,13,7,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25619
VTANR5L15V4326,15,4326,2022-01-18,l'amendement n° 9 de Mme Ressiguier à l'article premier de la proposition de loi visant à encourager l'usage du contrôle parental sur certains équipements et services vendus en France et permettant d'accéder à internet (première lecture).,l'amendement n° 9 de Mme Ressiguier à l'article premier de la proposition de loi visant à encourager l'usage du contrôle parental sur certains équipements et services vendus en France et permettant d'accéder à internet (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,71,71,71,0,0,1,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25619
VTANR5L15V4327,15,4327,2022-01-18,l'amendement n° 10 (rect.) de Mme Ressiguier à l'article 3 de la proposition de loi visant à encourager l'usage du contrôle parental sur certains équipements et services vendus en France et permettant d'accéder à internet (première lecture).,l'amendement n° 10 (rect.) de Mme Ressiguier à l'article 3 de la proposition de loi visant à encourager l'usage du contrôle parental sur certains équipements et services vendus en France et permettant d'accéder à internet (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,76,76,76,0,0,1,"Présidente du groupe ""La France insoumise""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25619
VTANR5L15V4328,15,4328,2022-01-18,l'ensemble de la proposition de loi visant à encourager l'usage du contrôle parental sur certains équipements et services vendus en France et permettant d'accéder à internet (première lecture).,l'ensemble de la proposition de loi visant à encourager l'usage du contrôle parental sur certains équipements et services vendus en France et permettant d'accéder à internet (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,82,82,82,0,0,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25619
VTANR5L15V4329,15,4329,2022-01-19,l'ensemble de la proposition de loi relative à l'aménagement du Rhône (première lecture).,l'ensemble de la proposition de loi relative à l'aménagement du Rhône (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,65,65,65,0,0,1,"Président du groupe ""La République en Marche""Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25621
VTANR5L15V4330,15,4330,2022-01-20,l'article unique de la proposition de résolution européenne visant à inscrire parmi les priorités de la présidence française de l'Union européenne l'adoption d'une législation ambitieuse sur le devoir de vigilance des multinationales.,l'article unique de la proposition de résolution européenne visant à inscrire parmi les priorités de la présidence française de l'Union européenne l'adoption d'une législation ambitieuse sur le devoir de vigilance des multinationales.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,128,128,128,0,0,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25623
VTANR5L15V4331,15,4331,2022-01-20,la proposition de résolution portant sur la reconnaissance et la condamnation du caractère génocidaire des violences politiques systématiques ainsi que des crimes contre l'humanité actuellement perpétrés par la République populaire de Chine à l'égard des Ouïghours (article 34-1 de la Constitution).,la proposition de résolution portant sur la reconnaissance et la condamnation du caractère génocidaire des violences politiques systématiques ainsi que des crimes contre l'humanité actuellement perpétrés par la République populaire de Chine à l'égard des Ouïghours (article 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,175,170,169,1,5,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25623
VTANR5L15V4332,15,4332,2022-01-20,l'amendement de suppression n° 18 de Mme Rist à l'article premier de la proposition de loi d'urgence contre la désertification médicale (première lecture).,l'amendement de suppression n° 18 de Mme Rist à l'article premier de la proposition de loi d'urgence contre la désertification médicale (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,110,109,72,37,1,0,"Président du groupe ""La République en Marche""Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25624
VTANR5L15V4333,15,4333,2022-01-20,l'amendement de suppression n° 19 de Mme Rist à l'article 2 de la proposition de loi d'urgence contre la désertification médicale (première lecture).,l'amendement de suppression n° 19 de Mme Rist à l'article 2 de la proposition de loi d'urgence contre la désertification médicale (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,102,101,67,34,1,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25624
VTANR5L15V4334,15,4334,2022-01-20,l'amendement n° 12 de M. Garot après l'article 2 de la proposition de loi d'urgence contre la désertification médicale (première lecture).,l'amendement n° 12 de M. Garot après l'article 2 de la proposition de loi d'urgence contre la désertification médicale (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,99,97,35,62,2,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25624
VTANR5L15V4335,15,4335,2022-01-20,l'amendement de suppression n° 4 de Mme Parmentier-Lecocq à l'article premier de la proposition de loi visant à augmenter le salaire minimum interprofessionnel de croissance et à ouvrir une conférence nationale sur les salaires (première lecture).,l'amendement de suppression n° 4 de Mme Parmentier-Lecocq à l'article premier de la proposition de loi visant à augmenter le salaire minimum interprofessionnel de croissance et à ouvrir une conférence nationale sur les salaires (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,95,95,65,30,0,0,"Président du groupe ""La République en Marche""Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25624
VTANR5L15V4336,15,4336,2022-01-20,l'article 2 de la proposition de loi visant à augmenter le salaire minimum interprofessionnel de croissance et à ouvrir une conférence nationale sur les salaires (première lecture).,l'article 2 de la proposition de loi visant à augmenter le salaire minimum interprofessionnel de croissance et à ouvrir une conférence nationale sur les salaires (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,87,87,33,54,0,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25624
VTANR5L15V4337,15,4337,2022-01-20,l'amendement n° 12 de M. Ruffin à l'article premier de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,l'amendement n° 12 de M. Ruffin à l'article premier de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,74,70,25,45,4,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4338,15,4338,2022-01-20,l'amendement n° 16 de Mme Victory à l'article premier de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,l'amendement n° 16 de Mme Victory à l'article premier de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,82,81,27,54,1,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4339,15,4339,2022-01-20,l'amendement n° 19 de Mme Victory à l'article premier de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,l'amendement n° 19 de Mme Victory à l'article premier de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,80,77,26,51,3,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4340,15,4340,2022-01-20,l'amendement n° 20 de Mme Victory à l'article 2 de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,l'amendement n° 20 de Mme Victory à l'article 2 de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,84,82,29,53,2,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4341,15,4341,2022-01-20,l'amendement n° 24 de Mme Victory à l'article 2 de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,l'amendement n° 24 de Mme Victory à l'article 2 de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,84,82,27,55,2,1,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4342,15,4342,2022-01-20,l'ensemble de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,l'ensemble de la proposition de loi visant à lutter contre la précarité des accompagnants d'élèves en situation de handicap et des assistants d'éducation (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,89,86,86,0,3,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4343,15,4343,2022-01-20,"l'article 2 de la proposition de loi visant à réformer la fiscalité des droits de succession et de donation : protéger les classes moyennes et populaires, et mieux redistribuer les richesses (première lecture).","l'article 2 de la proposition de loi visant à réformer la fiscalité des droits de succession et de donation : protéger les classes moyennes et populaires, et mieux redistribuer les richesses (première lecture).",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,69,69,21,48,0,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4344,15,4344,2022-01-20,"l'article 3 de la proposition de loi visant à réformer la fiscalité des droits de succession et de donation : protéger les classes moyennes et populaires, et mieux redistribuer les richesses (première lecture).","l'article 3 de la proposition de loi visant à réformer la fiscalité des droits de succession et de donation : protéger les classes moyennes et populaires, et mieux redistribuer les richesses (première lecture).",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,68,68,20,48,0,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4345,15,4345,2022-01-20,"l'article 4 de la proposition de loi visant à réformer la fiscalité des droits de succession et de donation : protéger les classes moyennes et populaires, et mieux redistribuer les richesses (première lecture).","l'article 4 de la proposition de loi visant à réformer la fiscalité des droits de succession et de donation : protéger les classes moyennes et populaires, et mieux redistribuer les richesses (première lecture).",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,70,70,21,49,0,0,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25625
VTANR5L15V4346,15,4346,2022-01-25,l'ensemble de la proposition de loi interdisant les pratiques visant à modifier l'orientation sexuelle ou l'identité de genre d'une personne (texte de la commission mixte paritaire).,l'ensemble de la proposition de loi interdisant les pratiques visant à modifier l'orientation sexuelle ou l'identité de genre d'une personne (texte de la commission mixte paritaire).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,142,142,142,0,0,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25699
VTANR5L15V4347,15,4347,2022-01-25,l'ensemble du projet de loi relatif à la protection des enfants (texte de la commission mixte paritaire).,l'ensemble du projet de loi relatif à la protection des enfants (texte de la commission mixte paritaire).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,117,111,109,2,6,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25699
