acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name
PA719890,0.0505702360693643,0.4484528478471898,Brulebois,Danielle,PO730964,LAREM,La République en Marche,LaREM,Mme,DBR,1,Jura,Retraitée de l'enseignement,https://www.hatvp.fr/pages_nominatives/brulebois-danielle,#702A82,Majoritaire,Danielle Brulebois
PA719910,0.0268927293064825,0.4438046567472258,Belhamiti,Mounir,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Loire-Atlantique,Ingénieur en informatique – Directeur de missions,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Mounir Belhamiti
PA719918,0.085878301998107,0.3362361936170249,Lainé,Fabien,PO774834,DEM,Mouvement Démocrate (MoDem) et Démocrates apparentés,Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Landes,Collaborateur parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Fabien Lainé
PA719922,0.0325990182592568,0.3294215767522384,Causse,Lionel,PO730964,LAREM,La République en Marche,LaREM,M.,LCU,2,Landes,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/causse-lionel,#702A82,Majoritaire,Lionel Causse
PA719930,-0.1907680309373542,-0.5617306410537751,Vallaud,Boris,PO758835,SOC,Socialistes et apparentés,SOC,M.,BVA,3,Landes,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/vallaud-boris,#D46CA9,Opposition,Boris Vallaud
PA719938,0.0649257413058343,0.3399504604008949,Fesneau,Marc,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,MFE,1,Loir-et-Cher,Ministre,https://www.hatvp.fr/pages_nominatives/fesneau-marc,#F26D22,Minoritaire,Marc Fesneau
PA719942,0.0595902042298027,0.2942578578802331,Baudu,Stéphane,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Loir-et-Cher,Chargé d'affaire en informatique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Stéphane Baudu
PA719946,0.3172751674581506,-0.3902300636943087,Peltier,Guillaume,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loir-et-Cher,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Guillaume Peltier
PA719952,0.0445456538948104,0.6084556846479974,Mis,Jean-Michel,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loire,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Jean-Michel Mis
PA719960,0.0134901915566102,0.3942013598800499,Faure-Muntian,Valéria,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loire,Agent d'assurances,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Valéria Faure-Muntian
PA719972,0.0030442347311327,0.379341457788017,Sarles,Nathalie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Loire,Salariée du secteur médical,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Nathalie Sarles
PA719980,0.0205040111447654,0.4638368885134478,Borowczyk,Julien,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Loire,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Julien Borowczyk
PA719994,0.0498966049506346,0.5580160782279516,Kamowski,Catherine,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Isère,Professeur du secondaire et technique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Catherine Kamowski
PA720002,0.0546134463998726,0.2498823850954813,El Haïry,Sarah,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Loire-Atlantique,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Sarah El Haïry
PA720006,0.0913990053726396,0.3707240823425238,Geismar,Luc,PO774834,DEM,Mouvement Démocrate (MoDem) et Démocrates apparentés,Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Loire-Atlantique,Directeur régional des ventes,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Luc Geismar
PA720014,0.0643237872374261,0.5726289450042812,Tiegna,Huguette,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Lot,"Docteur, Ingénieur Recherche et Dévelopement","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Huguette Tiegna
PA720022,0.0671993422746853,0.5817705391079943,Lauzzana,Michel,PO730964,LAREM,La République en Marche,LaREM,M.,MLZ,1,Lot-et-Garonne,Médecin,https://www.hatvp.fr/pages_nominatives/lauzzana-michel,#702A82,Majoritaire,Michel Lauzzana
PA720030,0.0371805223376663,0.4378780580728186,Freschi,Alexandre,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Lot-et-Garonne,Dirigeant de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Alexandre Freschi
PA720038,0.0392476527255359,0.2792295401179399,Josso,Sandrine,PO774834,DEM,Mouvement Démocrate (MoDem) et Démocrates apparentés,Dem,Mme,SJO,7,Loire-Atlantique,Autre profession libérale,https://www.hatvp.fr/pages_nominatives/josso-sandrine,#F26D22,Minoritaire,Sandrine Josso
PA720046,0.0245666657228912,0.4177066585781614,Dufeu,Audrey,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Loire-Atlantique,Directrice établissement de santé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Audrey Dufeu
PA720054,0.0715814637716869,0.5160343079817155,Haury,Yannick,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Loire-Atlantique,Pharmacien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Yannick Haury
PA720066,0.0458124521110993,0.4917188181209981,Rist,Stéphanie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Loiret,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphanie Rist
PA720074,-0.0130207387854586,0.3741511615236462,Janvier,Caroline,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loiret,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Caroline Janvier
PA720092,0.0370902761507754,0.1935126706891568,Ramos,Richard,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,RRA,6,Loiret,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/ramos-richard,#F26D22,Minoritaire,Richard Ramos
PA720100,0.2198241433261404,-0.4464427344981146,Pradié,Aurélien,PO730934,LR,Les Républicains,LR,M.,APR,1,Lot,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/pradie-aurelien,#1C2EFA,Opposition,Aurélien Pradié
PA720108,0.0465481141736987,0.7320893756172032,Oppelt,Valérie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loire-Atlantique,Administrateur de sociétés,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Valérie Oppelt
PA720116,-5.443937745301758e-07,0.3836984885979612,Brunet,Anne-France,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loire-Atlantique,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Anne-France Brunet
PA720124,0.0106122816897686,0.359322728203484,Amadou,Aude,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Loire-Atlantique,Ex-sportive de haut niveau,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Aude Amadou
PA720138,0.0735596811422145,0.5669142103020735,Saint-Paul,Laetitia,PO730964,LAREM,La République en Marche,LaREM,Mme,LSP,4,Maine-et-Loire,Officier de l'armée de Terre,https://www.hatvp.fr/pages_nominatives/saint-paul-laetitia,#702A82,Majoritaire,Laetitia Saint-Paul
PA720146,0.0250448580564757,0.4154035133635479,Masséglia,Denis,PO730964,LAREM,La République en Marche,LaREM,M.,DMS,5,Maine-et-Loire,Ingénieur Arts et métiers,https://www.hatvp.fr/pages_nominatives/masseglia-denis,#702A82,Majoritaire,Denis Masséglia
PA720154,0.0653872382885001,0.5755313738337593,Dubré-Chirat,Nicole,PO730964,LAREM,La République en Marche,LaREM,Mme,NDB,6,Maine-et-Loire,Retraitée de la fonction publique hospitalière et chargée de formation,https://www.hatvp.fr/pages_nominatives/dubre-chirat-nicole,#702A82,Majoritaire,Nicole Dubré-Chirat
PA720162,0.0776323251800092,0.3761059378274288,Bolo,Philippe,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Maine-et-Loire,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Philippe Bolo
PA720170,0.0379222098691847,0.4542621894044563,Grandjean,Carole,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Meurthe-et-Moselle,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Carole Grandjean
PA720178,0.053059328747088,0.2933881834509949,Garcia,Laurent,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Meurthe-et-Moselle,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Laurent Garcia
PA720190,0.0764287445671114,0.6800562514375095,Sorre,Bertrand,PO730964,LAREM,La République en Marche,LaREM,M.,BSO,2,Manche,Enseignant 1er degré-directeur d'école (en disponibilité),https://www.hatvp.fr/pages_nominatives/sorre-bertrand,#702A82,Majoritaire,Bertrand Sorre
PA720198,-0.0050430917733876,0.2143521227565214,Galbadon,Grégory,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Manche,Fonctionnaire territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Grégory Galbadon
PA720202,-0.0386229199090889,0.3305233366774245,Krimi,Sonia,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Manche,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Sonia Krimi
PA720210,0.3571421081880999,-0.5212190189533135,Beauvais,Valérie,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Marne,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Valérie Beauvais
PA720214,0.0185544832730485,0.2817673243094215,Kuric,Aina,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Marne,Chef d'entreprise dans l'œnologie,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Aina Kuric
PA720222,0.0788118584180088,0.6046984590964004,Girardin,Éric,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Marne,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Éric Girardin
PA720230,0.1360720318090988,0.1266969121048051,Magnier,Lise,PO771923,AGIR-E,"UDI, Agir et Indépendants",UDI-AGIR,Mme,LMG,4,Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/magnier-lise,#94B7E1,Minoritaire,Lise Magnier
PA720242,0.0300277342030669,0.4432498453842319,Abba,Bérangère,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Marne,Responsable de commerce,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Bérangère Abba
PA720246,0.0191875643410563,0.5389263567019329,Templier,Sylvain,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Marne,Ostéopathe,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Sylvain Templier
PA720256,0.0580658722070521,0.3316724175317893,Bannier,Géraldine,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,Mme,GBA,2,Mayenne,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/bannier-geraldine,#F26D22,Minoritaire,Géraldine Bannier
PA720268,0.0275245019520441,0.3683028190818336,Damaisin,Olivier,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Lot-et-Garonne,Représentant de commerce,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Olivier Damaisin
PA720278,-0.0951475034465729,0.1396366962649421,Orphelin,Matthieu,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Maine-et-Loire,Cadre supérieur (entreprises publiques),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Matthieu Orphelin
PA720286,-0.3283331126882136,-0.8700447677451089,Fiat,Caroline,PO730958,FI,La France insoumise,FI,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Meurthe-et-Moselle,Salariée du secteur médical,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#ED302C,Opposition,Caroline Fiat
PA720298,-0.0686392072972061,0.1733494019515134,Cariou,Émilie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Meuse,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Émilie Cariou
PA720310,0.0083263189537811,0.4342062323436591,Arend,Christophe,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Moselle,Dentiste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Christophe Arend
PA720318,0.0300046082274261,0.459465842971286,Zannier,Hélène,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Moselle,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Hélène Zannier
PA720326,0.0287794418985959,0.2321889819238043,Hammouche,Brahim,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Moselle,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Brahim Hammouche
PA720334,0.0607999537676003,0.2659733977013006,Pahun,Jimmy,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,JPA,2,Morbihan,Navigateur,https://www.hatvp.fr/pages_nominatives/pahun-jimmy,#F26D22,Minoritaire,Jimmy Pahun
PA720342,0.0551951124438877,0.4527116805683265,Le Peih,Nicole,PO730964,LAREM,La République en Marche,LaREM,Mme,NPE,3,Morbihan,Agricultrice,https://www.hatvp.fr/pages_nominatives/le-peih-nicole,#702A82,Majoritaire,Nicole Le Peih
PA720354,0.076608112427585,0.6684399400527369,Jacques,Jean-Michel,PO730964,LAREM,La République en Marche,LaREM,M.,JJA,6,Morbihan,Infirmier des forces spéciales,https://www.hatvp.fr/pages_nominatives/jacques-jean-michel,#702A82,Majoritaire,Jean-Michel Jacques
PA720362,0.0346499423807103,0.5115732186470339,Belhaddad,Belkhir,PO730964,LAREM,La République en Marche,LaREM,M.,BBL,1,Moselle,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/belhaddad-belkhir,#702A82,Majoritaire,Belkhir Belhaddad
PA720370,0.0335493844081377,0.4906417382713521,Mendes,Ludovic,PO730964,LAREM,La République en Marche,LaREM,M.,LME,2,Moselle,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/mendes-ludovic,#702A82,Majoritaire,Ludovic Mendes
PA720378,0.0551342674221163,0.5173742476755465,Lioger,Richard,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Moselle,Professeur des Universités,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Richard Lioger
PA720386,0.4002699765517138,-0.5872866510419884,Di Filippo,Fabien,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Moselle,Ancien cadre du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Fabien Di Filippo
PA720394,0.0125392112111263,0.4954439552297491,Trisse,Nicole,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Moselle,Salariée du secteur médical,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Nicole Trisse
PA720402,0.0486359489884748,0.4694660325928094,Paluszkiewicz,Xavier,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Meurthe-et-Moselle,Employé (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Xavier Paluszkiewicz
PA720414,0.0285305818048777,0.5123927832103906,Perrot,Patrice,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Nièvre,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Patrice Perrot
PA720422,-0.3023254494998014,-0.8200703680625587,Quatennens,Adrien,PO730958,FI,La France insoumise,FI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Nord,Employé (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#ED302C,Opposition,Adrien Quatennens
PA720430,-0.2934761882132355,-0.7684897117889823,Bernalicis,Ugo,PO730958,FI,La France insoumise,FI,M.,UBE,2,Nord,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/bernalicis-ugo,#ED302C,Opposition,Ugo Bernalicis
PA720438,0.0420051947110453,0.4102587073491094,Di Pompeo,Christophe,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Nord,Professeur de faculté,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Christophe Di Pompeo
PA720446,0.0226116074951551,0.4033019683823728,Liso,Brigitte,PO730964,LAREM,La République en Marche,LaREM,Mme,BLI,4,Nord,Commerçant,https://www.hatvp.fr/pages_nominatives/liso-brigitte,#702A82,Majoritaire,Brigitte Liso
PA720454,0.0200743352473653,0.3560443421258915,Houbron,Dimitri,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",17,Nord,Conseiller juridique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Dimitri Houbron
PA720468,0.1084022891192496,-0.399484315042318,Chenu,Sébastien,PO723569,NI,Non inscrit,NI,M.,SCE,19,Nord,Conseiller en communication,https://www.hatvp.fr/pages_nominatives/chenu-sebastien,#8D949A,,Sébastien Chenu
PA720480,0.0509397799057918,0.4852476007427116,Parmentier-Lecocq,Charlotte,PO730964,LAREM,La République en Marche,LaREM,Mme,CLE,6,Nord,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/parmentier-lecocq-charlotte,#702A82,Majoritaire,Charlotte Parmentier-Lecocq
PA720488,0.162330915606703,-0.1510442088901446,Six,Valérie,PO771889,UDI_I,UDI et Indépendants,UDI-I,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Nord,Pharmacienne,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition,Valérie Six
PA720492,0.0349161716758136,0.5803824245834668,Osson,Catherine,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Nord,Directrice d'école,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Catherine Osson
PA720500,-0.00223910751301,0.30828868681825,Petit,Valérie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Nord,Enseignant chercheur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Valérie Petit
PA720512,0.0536578786010229,0.5360215277516361,Pietraszewski,Laurent,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Nord,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Laurent Pietraszewski
PA720516,0.0416920403852646,0.4250343765197699,Morlighem,Florence,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Nord,Gestionnaire de copropriété,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Florence Morlighem
PA720520,0.0514637954015042,0.4824708301175718,Cattelot,Anne-Laure,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",12,Nord,Conseillère Développement économique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Anne-Laure Cattelot
