acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group
PA405480,-0.3056840353504795,0.39368532623089586,Pupponi,François,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Val-d'Oise,Administrateur des Finances publiques adjoint,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,François Pupponi,-0.3056840353504795,0.4156628592598703,316,-0.3421714223457844,0.2915641736600459,0.10844380670256813,intermédiaire,False,False,171.0,0.5411392405063291,201.0,31,14,17,0,0,0.0,0.0,1.0,31,29,2,0.935483870967742,,Majoritaire,Val-d'Oise,1962-07-31,109.5,261.0
PA417099,0.325787179753405,-0.1846511312111604,Robinet,Arnaud,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Marne,Enseignant - Chercheur - Praticien hospitalier,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Arnaud Robinet,0.325787179753405,-0.1949593039182393,199,0.46164193442587176,-0.20970772531587795,0.13814610843322622,intermédiaire,False,False,33.0,0.1658291457286432,448.0,58,26,28,4,0,0.0689655172413793,0.0,0.9310344827586208,54,52,2,0.9629629629629628,,Opposition,Marne,1975-04-30,146.0,144.0
PA422119,0.3965095044715219,-0.09818002300954212,Douillet,David,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",12,Yvelines,Sportif de haut niveau - consultant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,David Douillet,0.3965095044715219,-0.1036609351866248,199,0.46164193442587176,-0.20970772531587795,0.12915363647024794,intermédiaire,False,False,88.0,0.44221105527638194,506.0,64,37,25,2,0,0.03125,0.0,0.96875,62,61,1,0.9838709677419356,,Opposition,Yvelines,1969-02-17,47.5,78.5
PA441,-0.3728107462802663,-0.3105995059526395,Bello,Huguette,PO656018,GDR,Gauche démocrate et républicaine,GDR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Réunion,Directrice d'école maternelle,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Huguette Bello,-0.3728107462802663,-0.3279387625772406,15,-0.2407486590036925,-0.39590140987902156,0.1572158061688172,intermédiaire,False,False,2.0,0.13333333333333333,125.0,109,60,27,22,0,0.2018348623853211,0.0,0.7981651376146789,87,75,12,0.8620689655172413,,Minoritaire,Réunion,1950-08-24,14.0,13.0
PA508,-0.2642149799880599,0.4105510468297484,Biémouret,Gisèle,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Gers,Assistante parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Gisèle Biémouret,-0.2642149799880599,0.4334701108399953,316,-0.3421714223457844,0.2915641736600459,0.14225007167582063,intermédiaire,False,False,224.0,0.7088607594936709,257.0,30,15,15,0,0,0.0,0.0,1.0,30,30,0,1.0,,Majoritaire,Gers,1952-06-16,109.5,94.0
PA536,-0.4338908809510211,0.058935400800250365,Blazy,Jean-Pierre,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Val-d'Oise,Professeur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Pierre Blazy,-0.4338908809510211,0.0622254769889262,316,-0.3421714223457844,0.2915641736600459,0.25005720355369104,éloigné,False,True,74.0,0.23417721518987342,88.0,11,7,3,1,0,0.0909090909090909,0.0,0.9090909090909092,10,10,0,1.0,,Majoritaire,Val-d'Oise,1949-11-24,294.0,94.0
PA543,-0.455953984201526,0.3463866410985324,Bloche,Patrick,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Paris,Directeur commercial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Patrick Bloche,-0.455953984201526,0.3657237190598117,316,-0.3421714223457844,0.2915641736600459,0.12630112556307474,intermédiaire,False,False,58.0,0.18354430379746836,71.0,33,13,19,1,0,0.0303030303030303,0.0,0.9696969696969696,32,32,0,1.0,,Majoritaire,Paris,1956-07-04,244.0,94.0
PA551,-0.326510068276893,-0.6054774992088334,Bocquet,Alain,PO656018,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",20,Nord,Éducateur spécialisé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Alain Bocquet,-0.326510068276893,-0.6392783570273403,15,-0.2407486590036925,-0.39590140987902156,0.22644459927166,intermédiaire,False,False,5.0,0.3333333333333333,172.0,127,48,61,18,0,0.1417322834645669,0.0,0.8582677165354331,109,109,0,1.0,,Minoritaire,Nord,1946-05-06,11.0,3.0
PA560,-0.3054859223430321,0.4869222389549275,Boisserie,Daniel,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Haute-Vienne,Architecte,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Daniel Boisserie,-0.3054859223430321,0.5141047344053619,316,-0.3421714223457844,0.2915641736600459,0.19877273350792143,intermédiaire,False,False,172.0,0.5443037974683544,202.0,24,13,11,0,0,0.0,0.0,1.0,24,24,0,1.0,,Majoritaire,Haute-Vienne,1946-06-08,109.5,94.0
PA563,0.2409291785559703,-0.34436520830360207,Bompard,Jacques,PO645633,NI,Non inscrit,NI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Vaucluse,Docteur en chirurgie dentaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,,Jacques Bompard,0.2409291785559703,-0.3635894395239531,8,0.07155870728735857,-0.3020217317389552,0.1745832940041298,intermédiaire,False,False,8.0,1.0,420.0,178,79,89,10,0,0.0561797752808988,0.0,0.9438202247191012,162,141,21,0.8703703703703703,,,Vaucluse,1943-02-24,2.0,6.0
PA588,0.1056751496561408,-0.16208003710305352,Borloo,Jean-Louis,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",21,Nord,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Louis Borloo,0.1056751496561408,-0.1711281756325566,32,0.16292705168217927,-0.11127573918638624,0.076543170645098,proche,True,False,7.0,0.21875,386.0,68,14,30,24,0,0.3529411764705882,0.0,0.6470588235294118,44,43,1,0.9772727272727272,,Opposition,Nord,1951-04-07,31.0,18.0
PA588872,-0.6547697200724263,-0.35652871225955995,Duflot,Cécile,PO656014,ECOLO,Écologiste,Écolo,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Paris,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Cécile Duflot,-0.6547697200724263,-0.3764319726235661,18,-0.48064959884772634,-0.20283213372187217,0.2322508447121255,intermédiaire,False,False,1.0,0.05555555555555555,9.0,120,51,37,19,13,0.1583333333333333,0.1083333333333333,0.7333333333333333,88,88,0,1.0,,Minoritaire,Paris,1975-04-01,9.0,1.5
PA590031,-0.5773464161031533,0.16949409283163513,Arif,Kader,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10,Haute-Garonne,Cadre administratif,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Kader Arif,-0.5773464161031533,0.1789561219580105,316,-0.3421714223457844,0.2915641736600459,0.26496864403591835,éloigné,False,True,21.0,0.06645569620253164,26.0,27,14,13,0,0,0.0,0.0,1.0,27,25,2,0.925925925925926,,Majoritaire,Haute-Garonne,1959-07-03,109.5,269.0
PA590032,-0.5302033021681501,0.05756488588971716,Hamon,Benoît,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Yvelines,Directeur de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Benoît Hamon,-0.5302033021681501,0.060778452910522,316,-0.3421714223457844,0.2915641736600459,0.30018603316369286,éloigné,False,True,30.0,0.0949367088607595,38.0,16,12,2,2,0,0.125,0.0,0.875,14,11,3,0.7857142857142857,,Majoritaire,Yvelines,1967-06-26,302.0,311.0
PA590034,-0.221531671284338,0.20253542284818998,Carlotti,Marie-Arlette,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Bouches-du-Rhône,DRH Aéronautique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Marie-Arlette Carlotti,-0.221531671284338,0.2138419883933146,316,-0.3421714223457844,0.2915641736600459,0.14993354530353536,intermédiaire,False,False,259.0,0.819620253164557,297.0,26,13,13,0,0,0.0,0.0,1.0,26,26,0,1.0,,Majoritaire,Bouches-du-Rhône,1952-01-21,109.5,94.0
PA605036,0.4239018025093201,-0.2406424207051239,Abad,Damien,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Ain,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Damien Abad,0.4239018025093201,-0.2540763142155907,199,0.46164193442587176,-0.20970772531587795,0.048798288247685055,proche,True,False,106.0,0.5326633165829145,524.0,54,32,20,2,0,0.037037037037037,0.0,0.9629629629629628,52,52,0,1.0,,Opposition,Ain,1980-04-05,59.5,36.5
PA605069,-0.2242115528903782,0.2565917375942812,Bricout,Jean-Louis,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aisne,Cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Louis Bricout,-0.2242115528903782,0.2709160037332555,316,-0.3421714223457844,0.2915641736600459,0.12303496286141787,intermédiaire,False,False,256.0,0.810126582278481,293.0,42,18,23,1,0,0.0238095238095238,0.0,0.9761904761904762,41,37,4,0.902439024390244,,Majoritaire,Aisne,1957-12-27,233.0,287.0
PA605076,-0.152018197357146,0.1191868870089323,Bechtel,Marie-Françoise,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Aisne,Conseiller d'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Marie-Françoise Bechtel,-0.152018197357146,0.1258405100203299,316,-0.3421714223457844,0.2915641736600459,0.2566557576341897,éloigné,False,True,309.0,0.9778481012658228,350.0,25,10,12,3,0,0.12,0.0,0.88,22,22,0,1.0,,Majoritaire,Aisne,1946-03-19,301.0,94.0
PA605084,-0.087325270210969,-0.0119800426623829,Krabal,Jacques,PO656022,RRDP,"Radical, républicain, démocrate et progressiste",RRDP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Aisne,Retraité de l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Jacques Krabal,-0.087325270210969,-0.0126488300561671,19,-0.11236614906604454,0.10698459073613975,0.12157150000505652,intermédiaire,False,False,12.0,0.631578947368421,368.0,182,125,32,25,0,0.1373626373626373,0.0,0.8626373626373627,149,142,7,0.953020134228188,,Minoritaire,Aisne,1948-04-10,16.0,13.0
PA605131,-0.3049919466198065,0.4813293782377438,Castaner,Christophe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Alpes-de-Haute-Provence,Autre profession,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christophe Castaner,-0.3049919466198065,0.5081996515326939,316,-0.3421714223457844,0.2915641736600459,0.19337307538453774,intermédiaire,False,False,174.0,0.5506329113924051,205.0,17,11,6,0,0,0.0,0.0,1.0,17,15,2,0.8823529411764706,,Majoritaire,Alpes-de-Haute-Provence,1966-01-03,109.5,298.5
PA605143,-0.3719248304725439,0.14775688621042138,Berger,Karine,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Hautes-Alpes,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Karine Berger,-0.3719248304725439,0.1560054330334325,316,-0.3421714223457844,0.2915641736600459,0.14685299186184955,intermédiaire,False,False,109.0,0.3449367088607595,128.0,20,14,6,0,0,0.0,0.0,1.0,20,18,2,0.9,,Majoritaire,Hautes-Alpes,1973-03-11,109.5,289.0
PA605261,-0.4842122387605619,0.26614374028311827,Buis,Sabine,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Ardèche,Professeur du secondaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Sabine Buis,-0.4842122387605619,0.2810012481778791,316,-0.3421714223457844,0.2915641736600459,0.1442975812716462,intermédiaire,False,False,43.0,0.1360759493670886,54.0,19,12,7,0,0,0.0,0.0,1.0,19,19,0,1.0,,Majoritaire,Ardèche,1970-09-15,109.5,94.0
PA605278,-0.5370914706647596,0.008837316227240231,Léonard,Christophe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Ardennes,Fonctionnaire territorial de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christophe Léonard,-0.5370914706647596,0.0093306605210983,316,-0.3421714223457844,0.2915641736600459,0.34340690317828737,éloigné,False,True,28.0,0.08860759493670886,35.0,25,15,8,2,0,0.08,0.0,0.92,22,19,3,0.8636363636363636,,Majoritaire,Ardennes,1971-01-31,289.0,301.5
PA605349,-0.1713978497493724,0.42436430464390845,Fabre,Marie-Hélène,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Aude,Permanent politique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Marie-Hélène Fabre,-0.1713978497493724,0.4480544955151814,316,-0.3421714223457844,0.2915641736600459,0.21633189290225577,intermédiaire,False,False,301.0,0.9525316455696202,341.0,29,15,14,0,0,0.0,0.0,1.0,29,29,0,1.0,,Majoritaire,Aude,1951-07-27,109.5,94.0
PA605426,-0.2150947147677493,0.2594984589221308,Mennucci,Patrick,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Bouches-du-Rhône,Cadre du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Patrick Mennucci,-0.2150947147677493,0.2739849931461273,316,-0.3421714223457844,0.2915641736600459,0.13105990870791415,intermédiaire,False,False,266.0,0.8417721518987342,304.0,26,14,12,0,0,0.0,0.0,1.0,26,25,1,0.9615384615384616,,Majoritaire,Bouches-du-Rhône,1955-04-08,109.5,226.5
PA605518,-0.3182914205362341,-0.030199127935108476,Lambert,François-Michel,PO656014,ECOLO,Écologiste,Écolo,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10,Bouches-du-Rhône,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,François-Michel Lambert,-0.3182914205362341,-0.0318849980639098,18,-0.48064959884772634,-0.20283213372187217,0.23698593365767323,intermédiaire,False,False,17.0,0.9444444444444444,184.0,154,103,29,22,0,0.1428571428571428,0.0,0.8571428571428571,131,122,9,0.931297709923664,,Minoritaire,Bouches-du-Rhône,1966-08-24,6.0,16.0
PA605557,-0.1839943985386735,0.2385765774199206,Ciot,Jean-David,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",14,Bouches-du-Rhône,Auditeur financier,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-David Ciot,-0.1839943985386735,0.251895144968234,316,-0.3421714223457844,0.2915641736600459,0.16681623486873773,intermédiaire,False,False,289.0,0.9145569620253164,328.0,30,15,15,0,0,0.0,0.0,1.0,30,30,0,1.0,,Majoritaire,Bouches-du-Rhône,1967-05-01,109.5,94.0
PA605606,-0.286343915564949,0.26034057217740025,Valter,Clotilde,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Calvados,Grands corps de l'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Clotilde Valter,-0.286343915564949,0.2748741174801662,316,-0.3421714223457844,0.2915641736600459,0.06396580182340636,proche,True,False,193.0,0.6107594936708861,225.0,219,121,73,2,23,0.0091324200913242,0.1050228310502283,0.8858447488584474,194,193,1,0.9948453608247424,,Majoritaire,Calvados,1962-06-24,223.0,189.0
PA605625,-0.5406670825701906,-0.4251288162745656,Attard,Isabelle,PO656014,ECOLO,Écologiste,Écolo,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Calvados,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Isabelle Attard,-0.5406670825701906,-0.4488616861041189,18,-0.48064959884772634,-0.20283213372187217,0.2302561908533823,intermédiaire,False,False,6.0,0.3333333333333333,33.0,172,101,52,19,0,0.1104651162790697,0.0,0.8895348837209303,151,137,14,0.9072847682119204,,Minoritaire,Calvados,1969-11-14,2.0,17.0
PA605643,-0.3003597778244462,0.5829945744867326,Calmette,Alain,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Cantal,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Alain Calmette,-0.3003597778244462,0.6155403201947665,316,-0.3421714223457844,0.2915641736600459,0.29441449037637746,éloigné,False,True,183.0,0.5791139240506329,215.0,31,16,15,0,0,0.0,0.0,1.0,31,31,0,1.0,,Majoritaire,Cantal,1957-11-30,109.5,94.0
PA605694,-0.3458264934894584,0.09106443667716262,Falorni,Olivier,PO656022,RRDP,"Radical, républicain, démocrate et progressiste",RRDP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Charente-Maritime,Professeur du secondaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Olivier Falorni,-0.3458264934894584,0.0961481203490897,19,-0.11236614906604454,0.10698459073613975,0.23400252931017773,intermédiaire,False,False,2.0,0.10526315789473684,151.0,169,130,21,18,0,0.1065088757396449,0.0,0.893491124260355,147,128,19,0.8707482993197279,,Minoritaire,Charente-Maritime,1972-03-27,15.0,17.0
PA605703,-0.5098413915550727,0.04046382071349694,Tallard,Suzanne,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Charente-Maritime,Retraitée de l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Suzanne Tallard,-0.5098413915550727,0.0427227186122919,316,-0.3421714223457844,0.2915641736600459,0.3019347708107252,éloigné,False,True,32.0,0.10126582278481013,41.0,37,13,22,2,0,0.054054054054054,0.0,0.945945945945946,35,33,2,0.9428571428571428,,Majoritaire,Charente-Maritime,1943-06-19,272.0,255.5
PA605745,-0.4112753590708071,-0.6246748116725943,Sansu,Nicolas,PO656018,GDR,Gauche démocrate et républicaine,GDR,M.,nsa,2,Cher,Permanent politique,https://www.hatvp.fr/pages_nominatives/sansu-nicolas,,Minoritaire,Nicolas Sansu,-0.4112753590708071,-0.6595473618825326,15,-0.2407486590036925,-0.39590140987902156,0.2853359858201961,éloigné,False,True,1.0,0.06666666666666667,99.0,194,90,83,21,0,0.1082474226804123,0.0,0.8917525773195877,173,171,2,0.9884393063583816,,Minoritaire,Cher,1968-06-17,3.0,8.0
PA605758,-0.2104939886474835,0.2033909510415411,Dessus,Sophie,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Corrèze,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Sophie Dessus,-0.2104939886474835,0.2147452765560469,316,-0.3421714223457844,0.2915641736600459,0.15847228064334418,intermédiaire,False,False,269.0,0.8512658227848101,307.0,166,124,36,6,0,0.036144578313253,0.0,0.963855421686747,160,157,3,0.98125,,Majoritaire,Corrèze,1955-09-24,250.0,200.0
PA605782,0.2517292628170187,-0.14858454560977635,Marcangeli,Laurent,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,LMC,1,Corse-du-Sud,Avocat,https://www.hatvp.fr/pages_nominatives/marcangeli-laurent,,Opposition,Laurent Marcangeli,0.2517292628170187,-0.1568792966232261,199,0.46164193442587176,-0.20970772531587795,0.21863067671155065,intermédiaire,False,False,9.0,0.04522613065326633,422.0,33,10,20,3,0,0.0909090909090909,0.0,0.9090909090909092,30,30,0,1.0,,Opposition,Corse-du-Sud,1980-12-10,174.5,36.5
PA605804,-0.2596605665710787,0.33449698586289267,Grandguillaume,Laurent,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Côte-d'Or,Conseiller en formation,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Laurent Grandguillaume,-0.2596605665710787,0.3531703223198947,316,-0.3421714223457844,0.2915641736600459,0.09301219105213678,proche,True,False,228.0,0.7215189873417721,261.0,15,11,4,0,0,0.0,0.0,1.0,15,15,0,1.0,,Majoritaire,Côte-d'Or,1978-01-20,109.5,94.0
PA605830,-0.595702339726917,-0.004698747050205147,Bouziane-Laroussi,Kheira,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Côte-d'Or,Professeur du secondaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Kheira Bouziane-Laroussi,-0.595702339726917,-0.0049610551973727,316,-0.3421714223457844,0.2915641736600459,0.38993543600945935,éloigné,False,True,18.0,0.056962025316455694,23.0,15,11,4,0,0,0.0,0.0,1.0,15,15,0,1.0,,Majoritaire,Côte-d'Or,1953-08-23,109.5,94.0
PA605888,-0.2745051584667248,0.19649557157770073,Le Houerou,Annie,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Côtes-d'Armor,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Annie Le Houerou,-0.2745051584667248,0.2074649616632823,316,-0.3421714223457844,0.2915641736600459,0.11669088383092233,intermédiaire,False,False,207.0,0.6550632911392406,239.0,40,17,23,0,0,0.0,0.0,1.0,40,39,1,0.975,,Majoritaire,Côtes-d'Armor,1960-03-31,109.5,203.0
