acteur_id,nom,prenom,groupe_code,groupe_libelle_court,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate
PA642965,Dellerie,Jacques,SER,SER,29,29,0,1
PA642965,Dellerie,Jacques,SRC,SRC,5,5,0,1
PA642984,Léautey,Pierre,SRC,SRC,80,79,1,0.9875
PA642987,Bachelay,Guillaume,SER,SER,22,22,0,1
PA642987,Bachelay,Guillaume,SRC,SRC,182,180,2,0.989010989010989
PA643002,Demarthe,Pascal,SER,SER,48,44,4,0.9166666666666666
PA643002,Demarthe,Pascal,SRC,SRC,123,116,7,0.943089430894309
PA643020,Colas,Romain,SER,SER,21,21,0,1
PA643020,Colas,Romain,SRC,SRC,111,107,4,0.963963963963964
PA643069,Premat,Christophe,SER,SER,24,23,1,0.9583333333333334
PA643069,Premat,Christophe,SRC,SRC,78,72,6,0.9230769230769231
PA643145,Vainqueur-Christophe,Hélène,SRC,SRC,68,68,0,1
PA643157,Naillet,Philippe,SER,SER,14,14,0,1
PA643157,Naillet,Philippe,SRC,SRC,2,2,0,1
PA643165,Gauquelin,Renaud,SER,SER,33,31,2,0.9393939393939394
PA643165,Gauquelin,Renaud,SRC,SRC,4,4,0,1
PA643177,Comet,David,SER,SER,27,27,0,1
PA643177,Comet,David,SRC,SRC,34,34,0,1
PA643183,Pernod Beaudon,Stéphanie,LES-REP,Les Républicains,24,24,0,1
PA643196,Joron,Romain,SER,SER,14,14,0,1
PA643196,Joron,Romain,SRC,SRC,7,7,0,1
PA643205,Lang,Anne-Christine,SER,SER,42,42,0,1
PA643205,Lang,Anne-Christine,SRC,SRC,112,109,3,0.9732142857142857
PA643211,Montaugé,Franck,SRC,SRC,29,29,0,1
PA667,Briand,Philippe,LES-REP,Les Républicains,32,32,0,1
PA667,Briand,Philippe,UMP,UMP,97,97,0,1
PA672,Bridey,Jean-Jacques,SER,SER,29,28,1,0.9655172413793104
PA672,Bridey,Jean-Jacques,SRC,SRC,207,206,1,0.9951690821256038
PA680,Brottes,François,SRC,SRC,185,181,4,0.9783783783783784
PA687214,Berrios,Sylvain,LES-REP,Les Républicains,44,41,3,0.9318181818181818
PA687214,Berrios,Sylvain,UMP,UMP,87,85,2,0.9770114942528736
PA689,Buffet,Marie-George,GDR,GDR,155,155,0,1
PA693008,Polutele,Napole,NI,NI,5,2,3,0.4
PA693008,Polutele,Napole,SER,SER,12,12,0,1
PA693008,Polutele,Napole,SRC,SRC,122,121,1,0.9918032786885246
PA695,Burroni,Vincent,SER,SER,28,28,0,1
PA695,Burroni,Vincent,SRC,SRC,163,153,10,0.9386503067484663
PA695100,Habib,Meyer,UDI,UDI,94,91,3,0.9680851063829787
PA695511,Costes,Jean-Louis,LES-REP,Les Républicains,67,65,2,0.9701492537313433
PA695511,Costes,Jean-Louis,UMP,UMP,74,73,1,0.9864864864864865
PA696,Bussereau,Dominique,LES-REP,Les Républicains,31,30,1,0.967741935483871
PA696,Bussereau,Dominique,R-UMP,Rassemblement-UMP,1,1,0,1
PA696,Bussereau,Dominique,UMP,UMP,91,87,4,0.9560439560439561
PA702052,Sage,Maina,UDI,UDI,61,60,1,0.9836065573770492
PA702053,Degallaix,Laurent,UDI,UDI,53,53,0,1
PA702054,Claireaux,Stéphane,RRDP,RRDP,102,100,2,0.9803921568627451
PA709315,Viala,Arnaud,LES-REP,Les Républicains,76,76,0,1
PA712014,Ledoux,Vincent,LES-REP,Les Républicains,31,31,0,1
PA712015,Dive,Julien,LES-REP,Les Républicains,48,48,0,1
PA712016,Thévenot,Pascal,LES-REP,Les Républicains,37,37,0,1
PA712422,Daniel,Karine,SER,SER,26,26,0,1
PA712422,Daniel,Karine,SRC,SRC,5,5,0,1
PA713448,Brenier,Marine,LES-REP,Les Républicains,28,28,0,1
PA719,Cambadélis,Jean-Christophe,SER,SER,15,15,0,1
PA719,Cambadélis,Jean-Christophe,SRC,SRC,121,121,0,1
PA735,Caresche,Christophe,SER,SER,33,28,5,0.8484848484848485
PA735,Caresche,Christophe,SRC,SRC,217,213,4,0.9815668202764977
PA746,Carrez,Gilles,LES-REP,Les Républicains,49,49,0,1
PA746,Carrez,Gilles,UMP,UMP,101,100,1,0.9900990099009901
PA754,Carvalho,Patrice,GDR,GDR,155,142,13,0.9161290322580645
PA765,Cathala,Laurent,SER,SER,22,21,1,0.9545454545454546
PA765,Cathala,Laurent,SRC,SRC,131,124,7,0.9465648854961832
PA770,Caullet,Jean-Yves,SER,SER,35,33,2,0.9428571428571428
PA770,Caullet,Jean-Yves,SRC,SRC,235,234,1,0.9957446808510638
PA810,Chanteguet,Jean-Paul,SER,SER,20,20,0,1
PA810,Chanteguet,Jean-Paul,SRC,SRC,182,175,7,0.9615384615384616
PA815,Charasse,Gérard,RRDP,RRDP,151,145,6,0.9602649006622517
PA840,Chauveau,Guy-Michel,SER,SER,30,29,1,0.9666666666666667
PA840,Chauveau,Guy-Michel,SRC,SRC,158,154,4,0.9746835443037974
PA856,Cherpion,Gérard,LES-REP,Les Républicains,61,59,2,0.9672131147540983
PA856,Cherpion,Gérard,UMP,UMP,134,134,0,1
PA872,Claeys,Alain,SER,SER,14,14,0,1
PA872,Claeys,Alain,SRC,SRC,135,132,3,0.9777777777777777
PA877,Clergeau,Marie-Françoise,SER,SER,26,26,0,1
PA877,Clergeau,Marie-Françoise,SRC,SRC,204,200,4,0.9803921568627451
PA917,Copé,Jean-François,LES-REP,Les Républicains,40,40,0,1
PA917,Copé,Jean-François,UMP,UMP,100,100,0,1
PA923,Cornut-Gentille,François,LES-REP,Les Républicains,39,38,1,0.9743589743589743
PA923,Cornut-Gentille,François,UMP,UMP,96,94,2,0.9791666666666666
PA942,de Courson,Charles,UDI,UDI,166,162,4,0.9759036144578314
PA951,Couve,Jean-Michel,LES-REP,Les Républicains,47,47,0,1
PA951,Couve,Jean-Michel,R-UMP,Rassemblement-UMP,1,1,0,1
PA951,Couve,Jean-Michel,UMP,UMP,103,103,0,1
PA998,Dassault,Olivier,LES-REP,Les Républicains,30,29,1,0.9666666666666667
PA998,Dassault,Olivier,UMP,UMP,94,93,1,0.9893617021276596
