acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group,dim1_sen_space,dim2_sen_space
PA1208,-0.168149537568492,-0.3603138539878978,Dupré,Jean-Paul,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aude,Cadre bancaire retraité,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Paul Dupré,-0.168149537568492,-0.3804284203666603,316,-0.3421714223457844,-0.2915641736600459,0.187109954108869,intermédiaire,False,False,303.0,0.9588607594936708,343.0,11,8,3,0,0,0.0,0.0,1.0,11,11,0,1.0,,Majoritaire,Aude,1944-02-05,109.5,94.0,-0.5626924040246915,-0.08071944250639357
PA1214,-0.34062648926986,-0.4587550079439247,Durand,Yves,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Nord,Enseignant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Yves Durand,-0.34062648926986,-0.4843650641678181,316,-0.3421714223457844,-0.2915641736600459,0.1671979721370702,intermédiaire,False,False,130.0,0.4113924050632911,154.0,24,16,8,0,0,0.0,0.0,1.0,24,24,0,1.0,,Majoritaire,Nord,1946-06-06,109.5,94.0,-0.791726463278686,-0.0637272139151926
PA1226,-0.4300684447454749,-0.4224518235561473,Duron,Philippe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Calvados,Professeur de lycée agrégé d'histoire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Philippe Duron,-0.4300684447454749,-0.4460352499292969,316,-0.3421714223457844,-0.2915641736600459,0.1576624985278874,intermédiaire,False,False,77.0,0.2436708860759493,91.0,26,13,13,0,0,0.0,0.0,1.0,26,26,0,1.0,,Majoritaire,Calvados,1947-06-19,109.5,94.0,-0.8496901124592562,0.030912667505859137
PA1243,-0.3278965754258719,-0.1434972959686652,Eckert,Christian,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Meurthe-et-Moselle,Professeur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christian Eckert,-0.3278965754258719,-0.1515080506287722,316,-0.3421714223457844,-0.2915641736600459,0.1487533916381781,intermédiaire,False,False,145.0,0.4588607594936709,170.0,68,65,0,1,2,0.0147058823529411,0.0294117647058823,0.9558823529411764,65,65,0,1.0,,Majoritaire,Meurthe-et-Moselle,1956-02-08,227.0,94.0,-0.5604237102352155,0.23763740895173358
PA1252,-0.4007318308218506,-0.0076865445845226,Emmanuelli,Henri,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Landes,Directeur-adjoint de banque,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Henri Emmanuelli,-0.4007318308218506,-0.0081156469061722,316,-0.3421714223457844,-0.2915641736600459,0.2898548425167744,éloigné,False,True,91.0,0.2879746835443038,108.0,11,11,0,0,0,0.0,0.0,1.0,11,11,0,1.0,,Majoritaire,Landes,1945-05-31,109.5,94.0,-0.5336642094616149,0.41909982808092594
PA1263,0.3769516429929929,0.1923473418826059,Estrosi,Christian,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Alpes-Maritimes,Ancien sportif de haut niveau,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Christian Estrosi,0.3769516429929929,0.2030851565218569,199,0.4616419344258717,0.2097077253158779,0.0864513063865213,proche,True,False,69.0,0.3467336683417085,486.0,17,6,10,1,0,0.0588235294117647,0.0,0.9411764705882352,16,15,1,0.9375,,Opposition,Alpes-Maritimes,1955-07-01,117.5,172.0,0.3292970292072634,0.10290863632104078
PA1310,0.3570846795666855,0.2334348673196597,Fillon,François,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Sarthe,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,François Fillon,0.3570846795666855,0.2464663982526241,199,0.4616419344258717,0.2097077253158779,0.1072156556262025,intermédiaire,False,False,53.0,0.2663316582914573,469.0,39,15,21,3,0,0.0769230769230769,0.0,0.9230769230769232,36,35,1,0.9722222222222222,,Opposition,Sarthe,1954-03-04,157.5,117.5,0.33941050809369433,0.15637783744877953
PA1353,-0.1822547777642424,-0.1824681159039234,Françaix,Michel,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Oise,Consultant en communication,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Michel Françaix,-0.1822547777642424,-0.1926544215059291,316,-0.3421714223457844,-0.2915641736600459,0.193585337854256,intermédiaire,False,False,293.0,0.9272151898734176,332.0,25,12,13,0,0,0.0,0.0,1.0,25,23,2,0.92,,Majoritaire,Oise,1943-05-28,109.5,272.5,-0.45201732971913383,0.10332326324808797
PA1362,-0.2500967756518555,-0.4442838552237205,Franqueville,Christian,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Vosges,Attaché de direction,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christian Franqueville,-0.2500967756518555,-0.4690860575204165,316,-0.3421714223457844,-0.2915641736600459,0.1783284657611398,intermédiaire,False,False,237.0,0.75,271.0,27,14,13,0,0,0.0,0.0,1.0,27,26,1,0.9629629629629628,,Majoritaire,Vosges,1949-05-14,109.5,224.0,-0.6974056627746792,-0.10919575937553516
PA1364,-0.3172127849023567,0.5129026601295966,Fraysse,Jacqueline,PO656018,GDR,Gauche démocrate et républicaine,GDR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Hauts-de-Seine,Médecin cardiologue,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Jacqueline Fraysse,-0.3172127849023567,0.5415355158714331,15,-0.2407486590036925,0.3959014098790215,0.1397714388193971,intermédiaire,False,False,6.0,0.4,186.0,244,121,97,26,0,0.1065573770491803,0.0,0.8934426229508197,217,216,1,0.9953917050691244,,Minoritaire,Hauts-de-Seine,1947-02-25,2.0,6.0,-0.09355015872138843,0.8755415970500722
PA1373,0.0640952259365211,0.205746541776068,Fritch,Édouard,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Polynésie Française,Ingénieur de la ville de Paris,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Édouard Fritch,0.0640952259365211,0.2172323684406585,32,0.1629270516821792,0.1112757391863862,0.1367203800541776,intermédiaire,False,False,2.0,0.0625,377.0,61,13,25,23,0,0.3770491803278688,0.0,0.6229508196721312,38,35,3,0.9210526315789472,,Opposition,Polynésie Française,1952-01-04,32.0,29.0,0.04747945302720827,0.3223437190189288
PA1379,0.5667518506129672,-0.0259239306398227,Fromion,Yves,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Cher,Sous-préfet,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Yves Fromion,0.5667518506129672,-0.0273711373399866,199,0.4616419344258717,0.2097077253158779,0.25801234809459,éloigné,False,True,150.0,0.7537688442211056,570.0,59,27,29,3,0,0.0508474576271186,0.0,0.9491525423728814,56,55,1,0.9821428571428572,,Opposition,Cher,1941-09-15,88.5,85.5,0.3539832410553973,-0.23669193296209712
PA1401,-0.488684742591885,-0.1367377368928035,Galut,Yann,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Cher,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Yann Galut,-0.488684742591885,-0.1443711383142888,316,-0.3421714223457844,-0.2915641736600459,0.2131604525506017,intermédiaire,False,False,38.0,0.120253164556962,49.0,23,13,9,1,0,0.0434782608695652,0.0,0.9565217391304348,22,19,3,0.8636363636363636,,Majoritaire,Cher,1966-03-14,259.0,301.5,-0.7053481484910187,0.35028843168019974
PA1445,0.4852532175547605,0.4343186835936023,Gaymard,Hervé,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Savoie,Administrateur civil,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Hervé Gaymard,0.4852532175547605,0.4585645789262133,199,0.4616419344258717,0.2097077253158779,0.2258485671183906,intermédiaire,False,False,126.0,0.6331658291457286,545.0,43,17,22,4,0,0.0930232558139534,0.0,0.9069767441860463,39,38,1,0.9743589743589745,,Opposition,Savoie,1960-05-31,179.5,114.0,0.5985231253693093,0.269254034448788
PA1459,0.6455654785384711,0.0050221765133405,Gérard,Bernard,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Nord,Avocat honoraire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Bernard Gérard,0.6455654785384711,0.0053025401511119,199,0.4616419344258717,0.2097077253158779,0.275180021018124,éloigné,False,True,173.0,0.8693467336683417,593.0,69,38,30,1,0,0.0144927536231884,0.0,0.9855072463768116,68,66,2,0.9705882352941176,,Opposition,Nord,1953-08-29,9.0,123.5,0.44886951840546435,-0.25824840975013263
PA1466,0.6456612690569,0.2675929179548845,Gest,Alain,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Somme,Consultant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Alain Gest,0.6456612690569,0.2825313263760912,199,0.4616419344258717,0.2097077253158779,0.1929088153633764,intermédiaire,False,False,175.0,0.8793969849246231,595.0,41,21,17,3,0,0.073170731707317,0.0,0.926829268292683,38,38,0,1.0,,Opposition,Somme,1950-12-27,152.0,36.5,0.6317386262485718,-0.0003217430632151963
PA1477,0.5243910913645198,0.3069538029107342,Ginesta,Jordi,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Var,Ingénieur ETP,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jordi Ginesta,0.5243910913645198,0.3240895377028494,199,0.4616419344258717,0.2097077253158779,0.1157335573811497,intermédiaire,False,False,135.0,0.678391959798995,555.0,30,8,20,2,0,0.0666666666666666,0.0,0.9333333333333332,28,27,1,0.9642857142857144,,Opposition,Var,1942-07-08,139.5,141.5,0.546284068945259,0.1183071873413161
PA1483,0.4124738450429195,0.2366159697896166,Giran,Jean-Pierre,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Var,Professeur d'Université,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Pierre Giran,0.4124738450429195,0.2498250861694946,199,0.4616419344258717,0.2097077253158779,0.056049573006656,proche,True,False,98.0,0.4924623115577889,516.0,30,8,20,2,0,0.0666666666666666,0.0,0.9333333333333332,28,27,1,0.9642857142857144,,Opposition,Var,1947-01-09,139.5,141.5,0.39317022773866467,0.12298475965690474
PA1496,-0.2428198857115293,-0.1979747517114858,Glavany,Jean,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Hautes-Pyrénées,Préfet,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean Glavany,-0.2428198857115293,-0.2090267172147425,316,-0.3421714223457844,-0.2915641736600459,0.1364906873462557,intermédiaire,False,False,243.0,0.7689873417721519,278.0,16,11,5,0,0,0.0,0.0,1.0,16,16,0,1.0,,Majoritaire,Hautes-Pyrénées,1949-05-14,109.5,94.0,-0.5191738084290514,0.12801839948508656
PA1498,0.5224001584795259,0.1638518149668853,Goasguen,Claude,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",14,Paris,Avocat à la Cour d'appel de Paris,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Claude Goasguen,0.5224001584795259,0.1729988632192759,199,0.4616419344258717,0.2097077253158779,0.0761204723060024,proche,True,False,134.0,0.6733668341708543,554.0,49,21,25,3,0,0.0612244897959183,0.0,0.9387755102040816,46,46,0,1.0,,Opposition,Paris,1945-03-12,124.0,36.5,0.44481557070825756,-0.02098553966028832
PA1521,0.4205933123242083,0.0564441466337331,Goujon,Philippe,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",12,Paris,Cadre,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Philippe Goujon,0.4205933123242083,0.0595951482441096,199,0.4616419344258717,0.2097077253158779,0.1586654150308225,intermédiaire,False,False,102.0,0.5125628140703518,520.0,64,37,25,2,0,0.03125,0.0,0.96875,62,61,1,0.9838709677419356,,Opposition,Paris,1954-04-30,47.5,78.5,0.27530555030952997,-0.05939696389386542
PA1567,-0.4547709187107771,0.0052678776979701,Guedj,Jérôme,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,JGD,6,Essonne,Inspecteur général des affaires sociales,https://www.hatvp.fr/pages_nominatives/guedj-jerome,,Majoritaire,Jérôme Guedj,-0.4547709187107771,0.0055619576353865,316,-0.3421714223457844,-0.2915641736600459,0.3174711219860128,éloigné,False,True,60.0,0.189873417721519,73.0,75,61,4,10,0,0.1333333333333333,0.0,0.8666666666666667,65,64,1,0.9846153846153848,,Majoritaire,Essonne,1972-01-23,304.0,197.5,-0.5749353298438322,0.4674568026184564
PA1574,0.996828396771487,0.006297838421133,Guibal,Jean-Claude,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Alpes-Maritimes,Ancien dirigeant d'organisations professionnelles,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Claude Guibal,0.996828396771487,0.0066494160459247,199,0.4616419344258717,0.2097077253158779,0.5725383232278409,éloigné,False,True,199.0,1.0,621.0,48,26,19,3,0,0.0625,0.0,0.9375,45,44,1,0.9777777777777776,,Opposition,Alpes-Maritimes,1941-01-13,129.0,102.0,0.776643704716806,-0.48858647989048365
PA1579,-0.2861271522357025,-0.3619154816040137,Guigou,Élisabeth,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Seine-Saint-Denis,Administrateur civil du ministère des finances,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Élisabeth Guigou,-0.2861271522357025,-0.3821194590466081,316,-0.3421714223457844,-0.2915641736600459,0.0899459100882236,proche,True,False,194.0,0.6139240506329114,226.0,14,12,2,0,0,0.0,0.0,1.0,14,14,0,1.0,,Majoritaire,Seine-Saint-Denis,1946-08-06,109.5,94.0,-0.6735975963280973,-0.004509198283485866
PA1585,0.3106296093878256,0.4974754788453388,Guillet,Jean-Jacques,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Hauts-de-Seine,Chef d'entreprise retraité,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Jacques Guillet,0.3106296093878256,0.5252471102447168,199,0.4616419344258717,0.2097077253158779,0.3249846185356917,éloigné,False,True,26.0,0.1306532663316583,441.0,60,28,25,7,0,0.1166666666666666,0.0,0.8833333333333333,53,47,6,0.8867924528301887,,Opposition,Hauts-de-Seine,1946-10-16,189.0,190.0,0.4799824666860883,0.44644022085024626
PA1592,-0.2101256768021032,-0.2897160675895081,Habib,David,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,DHA,3,Pyrénées-Atlantiques,Cadre,https://www.hatvp.fr/pages_nominatives/habib-david,,Majoritaire,David Habib,-0.2101256768021032,-0.3058895036315175,316,-0.3421714223457844,-0.2915641736600459,0.1320586779133979,intermédiaire,False,False,270.0,0.8544303797468354,309.0,34,12,14,0,8,0.0,0.2352941176470588,0.7647058823529411,26,26,0,1.0,,Majoritaire,Pyrénées-Atlantiques,1961-03-16,109.5,94.0,-0.552611185841126,0.016321992171971694
PA1630,0.8090301473272367,0.3644651994803587,Herbillon,Michel,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,MHR,8,Val-de-Marne,Cadre supérieur,https://www.hatvp.fr/pages_nominatives/herbillon-michel,,Opposition,Michel Herbillon,0.8090301473272367,0.384811515245233,199,0.4616419344258717,0.2097077253158779,0.3803004684096168,éloigné,False,True,193.0,0.9698492462311558,614.0,39,15,21,3,0,0.0769230769230769,0.0,0.9230769230769232,36,36,0,1.0,,Opposition,Val-de-Marne,1951-03-06,157.5,36.5,0.8512045700929411,-0.012850420644852034
PA1661,0.3100038431365913,0.3322325911032973,Houillon,Philippe,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Val-d'Oise,"Avocat, ancien Bâtonnier de l'Ordre","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Philippe Houillon,0.3100038431365913,0.3507795174370263,199,0.4616419344258717,0.2097077253158779,0.1949524389846951,intermédiaire,False,False,25.0,0.1256281407035175,440.0,63,32,25,6,0,0.0952380952380952,0.0,0.9047619047619048,57,51,6,0.8947368421052632,,Opposition,Val-d'Oise,1951-12-15,182.0,189.0,0.364371738604724,0.2844928041889746
PA1689,-0.3294594763074061,-0.4937610181266325,Imbert,Françoise,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Haute-Garonne,Ancienne chef de cabinet du maire de Colomiers,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Françoise Imbert,-0.3294594763074061,-0.5213252892875384,316,-0.3421714223457844,-0.2915641736600459,0.2025960450856029,intermédiaire,False,False,142.0,0.4493670886075949,167.0,17,13,4,0,0,0.0,0.0,1.0,17,17,0,1.0,,Majoritaire,Haute-Garonne,1947-09-16,109.5,94.0,-0.8057026921297941,-0.10548502814035965
PA1695,0.835860542031332,0.1135802140720861,Jacob,Christian,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Seine-et-Marne,Agriculteur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Christian Jacob,0.835860542031332,0.1199208438590933,199,0.4616419344258717,0.2097077253158779,0.3863677842368521,éloigné,False,True,195.0,0.9798994974874372,616.0,72,36,34,2,0,0.0277777777777777,0.0,0.9722222222222222,70,70,0,1.0,,Opposition,Seine-et-Marne,1959-12-04,34.0,36.5,0.7015276933561814,-0.27704793372664077
PA1699,0.3811272958797982,0.2017781507425669,Jacquat,Denis,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Moselle,Médecin O.R.L. retraité,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Denis Jacquat,0.3811272958797982,0.21304244147681,199,0.4616419344258717,0.2097077253158779,0.0809041727793973,proche,True,False,72.0,0.3618090452261306,490.0,48,21,25,2,0,0.0416666666666666,0.0,0.9583333333333334,46,45,1,0.9782608695652174,,Opposition,Moselle,1944-05-29,72.0,101.0,0.3397478492002941,0.1094218578146055
PA1710,-0.3889898966994595,-0.1917685851910971,Janquin,Serge,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10,Pas-de-Calais,"Professeur certifié de sciences économiques et sociales, enseignement secondaire","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Serge Janquin,-0.3889898966994595,-0.2024740906649922,316,-0.3421714223457844,-0.2915641736600459,0.1102321596389616,intermédiaire,False,False,93.0,0.2943037974683544,111.0,11,9,2,0,0,0.0,0.0,1.0,11,11,0,1.0,,Majoritaire,Pas-de-Calais,1943-08-05,109.5,94.0,-0.6508797788813543,0.23048777443866023
PA1748,-0.2126221424238186,-0.279379808325122,Jung,Armand,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Bas-Rhin,Fonctionnaire territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Armand Jung,-0.2126221424238186,-0.2949762213890237,316,-0.3421714223457844,-0.2915641736600459,0.1301210001764309,intermédiaire,False,False,268.0,0.8481012658227848,306.0,123,108,9,6,0,0.048780487804878,0.0,0.951219512195122,117,116,1,0.9914529914529916,,Majoritaire,Bas-Rhin,1950-12-13,264.0,193.0,-0.5477391570679686,0.028123867767714666
PA1761,0.5037821354062426,0.1366221980173717,Kert,Christian,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Bouches-du-Rhône,Cadre administratif,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Christian Kert,0.5037821354062426,0.1442491494665523,199,0.4616419344258717,0.2097077253158779,0.084364037594029,proche,True,False,131.0,0.6582914572864321,550.0,68,37,27,4,0,0.0588235294117647,0.0,0.9411764705882352,64,64,0,1.0,,Opposition,Bouches-du-Rhône,1946-07-25,117.5,36.5,0.4085345903842758,-0.0354650314757092
PA1770,0.5623949818926043,0.1893536460218748,Kossowski,Jacques,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Hauts-de-Seine,Dirigeant d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jacques Kossowski,0.5623949818926043,0.1999243372118273,199,0.4616419344258717,0.2097077253158779,0.1027884483672179,intermédiaire,False,False,149.0,0.7487437185929648,569.0,33,13,19,1,0,0.0303030303030303,0.0,0.9696969696969696,32,32,0,1.0,,Opposition,Hauts-de-Seine,1940-10-11,44.5,36.5,0.49978711529416614,-0.022297647873243814
PA1778,0.4248005199427164,0.2846701504870118,Labaune,Patrick,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Drôme,Retraité de l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Patrick Labaune,0.4248005199427164,0.3005618975698637,199,0.4616419344258717,0.2097077253158779,0.0835263731324273,proche,True,False,107.0,0.5376884422110553,525.0,28,9,17,2,0,0.0714285714285714,0.0,0.9285714285714286,26,26,0,1.0,,Opposition,Drôme,1951-06-13,150.5,36.5,0.43809279673646945,0.16207345569369155
PA1789,-0.3260626502002747,-0.2335736454371869,Lacuey,Conchita,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Gironde,Cadre comptable,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Conchita Lacuey,-0.3260626502002747,-0.2466129236760793,316,-0.3421714223457844,-0.2915641736600459,0.0601863265501571,proche,True,False,147.0,0.4651898734177215,173.0,13,10,3,0,0,0.0,0.0,1.0,13,13,0,1.0,,Majoritaire,Gironde,1943-09-30,109.5,94.0,-0.6214207356458363,0.14792344224578977
