acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name
PA719578,-0.6361951617241322,-0.2568847336306255,Prud'homme,Loïc,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,LPR,3,Gironde,Fonctionnaire de catégorie B,https://www.hatvp.fr/pages_nominatives/prud-homme-loic,#C00D0D,,Loïc Prud'homme
PA719632,0.028918568908227103,0.48732217930162264,Panonacle,Sophie,PO845407,EPR,Ensemble pour la République,EPR,Mme,SPA,8,Gironde,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/panonacle-sophie,#7B4591,,Sophie Panonacle
PA719640,0.026770723812768505,0.38062439605363957,Mette,Sophie,PO845454,DEM,Les Démocrates,Dem,Mme,SMT,9,Gironde,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/mette-sophie,#F07E26,,Sophie Mette
PA719756,0.07797729817870121,0.598479603112819,Le Nabour,Christine,PO845407,EPR,Ensemble pour la République,EPR,Mme,CLN,5,Ille-et-Vilaine,Employée (secteur privé),https://www.hatvp.fr/pages_nominatives/le-nabour-christine,#7B4591,,Christine Le Nabour
PA719778,0.15352333721454334,0.33771904993052243,Jolivet,François,PO845470,HOR,Horizons & Indépendants,HOR,M.,FJO,1,Indre,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/jolivet-francois,#B5E2F9,,François Jolivet
PA719798,0.15271819126002462,0.48132995283942726,Labaronne,Daniel,PO845407,EPR,Ensemble pour la République,EPR,M.,DLA,2,Indre-et-Loire,Retraité de l'enseignement supérieur,https://www.hatvp.fr/pages_nominatives/labaronne-daniel,#7B4591,,Daniel Labaronne
PA719822,0.05475427628435291,0.36977585334325314,Thillaye,Sabine,PO845454,DEM,Les Démocrates,Dem,Mme,STH,5,Indre-et-Loire,Ancien Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/thillaye-sabine,#F07E26,,Sabine Thillaye
PA719890,0.20921267242072342,0.38491942564325743,Brulebois,Danielle,PO845407,EPR,Ensemble pour la République,EPR,Mme,DBR,1,Jura,Retraitée de l'enseignement,https://www.hatvp.fr/pages_nominatives/brulebois-danielle,#7B4591,,Danielle Brulebois
PA719914,0.042992577439519106,0.39562860066760625,Darrieussecq,Geneviève,PO845454,DEM,Les Démocrates,Dem,Mme,GDI,1,Landes,médecin,https://www.hatvp.fr/pages_nominatives/darrieussecq-genevieve,#F07E26,,Geneviève Darrieussecq
PA719922,-0.015190061334787702,0.38835183535401646,Causse,Lionel,PO845407,EPR,Ensemble pour la République,EPR,M.,LCU,2,Landes,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/causse-lionel,#7B4591,,Lionel Causse
PA719930,-0.5767968418146663,0.12217784013991742,Vallaud,Boris,PO845419,SOC,Socialistes et apparentés,SOC,M.,BVA,3,Landes,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/vallaud-boris,#F5B4CE,,Boris Vallaud
PA719938,0.049631197158993806,0.38574668792929906,Fesneau,Marc,PO845454,DEM,Les Démocrates,Dem,M.,MFE,1,Loir-et-Cher,Ministre,https://www.hatvp.fr/pages_nominatives/fesneau-marc,#F07E26,,Marc Fesneau
PA719968,0.41620501378900754,0.29531242191286977,Bonnet,Sylvie,PO845425,DR,Droite Républicaine,DR,Mme,SBN,4,Loire,Collaboratrice parlementaire,https://www.hatvp.fr/pages_nominatives/bonnet-sylvie-26241,#8CB0DC,,Sylvie Bonnet
PA720022,0.035648030365167505,0.5029090972761101,Lauzzana,Michel,PO845407,EPR,Ensemble pour la République,EPR,M.,MLZ,1,Lot-et-Garonne,Médecin,https://www.hatvp.fr/pages_nominatives/lauzzana-michel,#7B4591,,Michel Lauzzana
PA720038,0.019249104338795203,0.38544392239462705,Josso,Sandrine,PO845454,DEM,Les Démocrates,Dem,Mme,SJO,7,Loire-Atlantique,Autre profession libérale,https://www.hatvp.fr/pages_nominatives/josso-sandrine,#F07E26,,Sandrine Josso
PA720092,-0.019513732189005904,0.2914020587938019,Ramos,Richard,PO845454,DEM,Les Démocrates,Dem,M.,RRA,6,Loiret,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/ramos-richard,#F07E26,,Richard Ramos
PA720100,0.09638624379251412,0.11047746499732042,Pradié,Aurélien,PO840056,NI,Non inscrit,NI,M.,APR,1,Lot,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/pradie-aurelien,#8D949A,,Aurélien Pradié
PA720138,0.17719271015579383,0.40968419277739365,Saint-Paul,Laetitia,PO845470,HOR,Horizons & Indépendants,HOR,Mme,LSP,4,Maine-et-Loire,Officier de l'armée de Terre,https://www.hatvp.fr/pages_nominatives/saint-paul-laetitia,#B5E2F9,,Laetitia Saint-Paul
PA720146,0.07489930964583671,0.5212284388485541,Masséglia,Denis,PO845407,EPR,Ensemble pour la République,EPR,M.,DMS,5,Maine-et-Loire,Ingénieur Arts et métiers,https://www.hatvp.fr/pages_nominatives/masseglia-denis,#7B4591,,Denis Masséglia
PA720154,0.006803963408447201,0.5462893027962288,Dubré-Chirat,Nicole,PO845407,EPR,Ensemble pour la République,EPR,Mme,NDB,6,Maine-et-Loire,Retraitée de la fonction publique hospitalière et chargée de formation,https://www.hatvp.fr/pages_nominatives/dubre-chirat-nicole,#7B4591,,Nicole Dubré-Chirat
PA720190,0.056268753432302206,0.5155465784260069,Sorre,Bertrand,PO845407,EPR,Ensemble pour la République,EPR,M.,BSO,2,Manche,Enseignant 1er degré-directeur d'école (en disponibilité),https://www.hatvp.fr/pages_nominatives/sorre-bertrand,#7B4591,,Bertrand Sorre
PA720230,0.10326250792730242,0.39435749178188134,Magnier,Lise,PO845470,HOR,Horizons & Indépendants,HOR,Mme,LMG,4,Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/magnier-lise,#B5E2F9,,Lise Magnier
PA720256,0.023190797673547505,0.3802795003397226,Bannier,Géraldine,PO845454,DEM,Les Démocrates,Dem,Mme,GBA,2,Mayenne,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/bannier-geraldine,#F07E26,,Géraldine Bannier
PA720334,-0.0008807583822243001,0.33491509024099336,Pahun,Jimmy,PO845454,DEM,Les Démocrates,Dem,M.,JPA,2,Morbihan,Navigateur,https://www.hatvp.fr/pages_nominatives/pahun-jimmy,#F07E26,,Jimmy Pahun
PA720342,0.08534616297816432,0.5178920908650703,Le Peih,Nicole,PO845407,EPR,Ensemble pour la République,EPR,Mme,NPE,3,Morbihan,Agricultrice,https://www.hatvp.fr/pages_nominatives/le-peih-nicole,#7B4591,,Nicole Le Peih
PA720354,0.09456349822235971,0.48120785162526325,Jacques,Jean-Michel,PO845407,EPR,Ensemble pour la République,EPR,M.,JJA,6,Morbihan,Infirmier des forces spéciales,https://www.hatvp.fr/pages_nominatives/jacques-jean-michel,#7B4591,,Jean-Michel Jacques
PA720362,-0.28579698801662606,0.17902158655203262,Belhaddad,Belkhir,PO845419,SOC,Socialistes et apparentés,SOC,M.,BBL,1,Moselle,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/belhaddad-belkhir,#F5B4CE,,Belkhir Belhaddad
PA720370,0.05149176108303051,0.5237981919404024,Mendes,Ludovic,PO845407,EPR,Ensemble pour la République,EPR,M.,LME,2,Moselle,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/mendes-ludovic,#7B4591,,Ludovic Mendes
PA720390,0.35925648236984437,0.22392184861095293,End,Jérôme,PO845425,DR,Droite Républicaine,DR,M.,JEN,4,Moselle,Chargé de mission et d'études,https://www.hatvp.fr/pages_nominatives/end-jerome-20268,#8CB0DC,,Jérôme End
PA720430,-0.789646355322529,-0.33094439906554485,Bernalicis,Ugo,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,UBE,2,Nord,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/bernalicis-ugo,#C00D0D,,Ugo Bernalicis
PA720446,-0.0060313760317857006,0.5182654798783685,Liso,Brigitte,PO845407,EPR,Ensemble pour la République,EPR,Mme,BLI,4,Nord,Commerçant,https://www.hatvp.fr/pages_nominatives/liso-brigitte,#7B4591,,Brigitte Liso
PA720468,0.48336625931400934,-0.05855620793841731,Chenu,Sébastien,PO845401,RN,Rassemblement National,RN,M.,SCE,19,Nord,Conseiller en communication,https://www.hatvp.fr/pages_nominatives/chenu-sebastien,#313567,,Sébastien Chenu
PA720480,0.07962201306845401,0.38574913731327576,Parmentier-Lecocq,Charlotte,PO845470,HOR,Horizons & Indépendants,HOR,Mme,CLE,6,Nord,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/parmentier-lecocq-charlotte,#B5E2F9,,Charlotte Parmentier-Lecocq
PA720552,0.09284844166243202,0.36687727032952583,Rauch,Isabelle,PO845470,HOR,Horizons & Indépendants,HOR,Mme,IRA,9,Moselle,Consultante,https://www.hatvp.fr/pages_nominatives/rauch-isabelle-7394,#B5E2F9,,Isabelle Rauch
PA720560,0.029309503244279903,0.39353109815645304,Goulet,Perrine,PO845454,DEM,Les Démocrates,Dem,Mme,PGU,1,Nièvre,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/goulet-perrine,#F07E26,,Perrine Goulet
PA720614,0.7051373199020174,-0.05353349799869991,Le Pen,Marine,PO845401,RN,Rassemblement National,RN,Mme,MLP,11,Pas-de-Calais,Avocate,https://www.hatvp.fr/pages_nominatives/le-pen-marine,#313567,,Marine Le Pen
PA720668,0.7984918963775977,-0.09701150164263292,Blairy,Emmanuel,PO845401,RN,Rassemblement National,RN,M.,EBLA,1,Pas-de-Calais,Fonctionnaire territorial,https://www.hatvp.fr/pages_nominatives/blairy-emmanuel-23519,#313567,,Emmanuel Blairy
PA720720,0.010407368974652302,0.37435749431153176,Poueyto,Josy,PO845454,DEM,Les Démocrates,Dem,Mme,JPE,1,Pyrénées-Atlantiques,Retraitée de la fonction publique (hors enseignement),https://www.hatvp.fr/pages_nominatives/poueyto-josy-7484,#F07E26,,Josy Poueyto
PA720728,0.027085555421382804,0.38573360876400176,Mattei,Jean-Paul,PO845454,DEM,Les Démocrates,Dem,M.,JMT,2,Pyrénées-Atlantiques,Notaire,https://www.hatvp.fr/pages_nominatives/mattei-jean-paul,#F07E26,,Jean-Paul Mattei
PA720822,0.791522069224778,-0.12877384099201472,Bilde,Bruno,PO845401,RN,Rassemblement National,RN,M.,BBI,12,Pas-de-Calais,Juriste,https://www.hatvp.fr/pages_nominatives/bilde-bruno,#313567,,Bruno Bilde
PA720838,-0.45938695721616907,-0.18751502930989464,Bourouaha,Soumya,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,Mme,SBH,4,Seine-Saint-Denis,Professeure,https://www.hatvp.fr/pages_nominatives/bourouaha-soumya-24210,#830E21,,Soumya Bourouaha
PA720846,-0.7448357681144657,-0.30066151105864186,Lachaud,Bastien,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,BLA,6,Seine-Saint-Denis,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/lachaud-bastien,#C00D0D,,Bastien Lachaud
PA720892,-0.8237668279006961,-0.34744567910281493,Panot,Mathilde,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,MPA,10,Val-de-Marne,Coordinatrice de projets associatifs,https://www.hatvp.fr/pages_nominatives/panot-mathilde,#C00D0D,,Mathilde Panot
PA720952,-0.662034214472781,-0.25084199118618816,Taché,Aurélien,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,ATA,10,Val-d'Oise,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/tache-aurelien,#C00D0D,,Aurélien Taché
PA720960,-0.16188060478313374,0.09211806916978571,Serva,Olivier,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,OSE,1,Guadeloupe,Expert comptable,https://www.hatvp.fr/pages_nominatives/serva-olivier,#FFD96F,,Olivier Serva
PA720976,-0.16794855446542284,0.038389732345770304,Mathiasin,Max,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,MMT,3,Guadeloupe,Fonction publique territoriale,https://www.hatvp.fr/pages_nominatives/mathiasin-max,#FFD96F,,Max Mathiasin
PA720992,-0.40258537940620714,0.07100890984644721,William,Jiovanny,PO845419,SOC,Socialistes et apparentés,SOC,M.,JWI,1,Martinique,Profession libérale,https://www.hatvp.fr/pages_nominatives/william-jiovanny-20225,#F5B4CE,,Jiovanny William
PA721004,0.025640831539523602,0.505487484997058,Lakrafi,Amélia,PO845407,EPR,Ensemble pour la République,EPR,Mme,ALK,10,Français établis hors de France,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/lakrafi-amelia,#7B4591,,Amélia Lakrafi
PA721024,0.15300079556218593,0.5487069901025355,Genetet,Anne,PO845407,EPR,Ensemble pour la République,EPR,Mme,AGN,11,Français établis hors de France,Médecin généraliste,https://www.hatvp.fr/pages_nominatives/genetet-anne,#7B4591,,Anne Genetet
PA721062,-0.7485820764208189,-0.28318972974380024,Ratenon,Jean-Hugues,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,JRA,5,Réunion,Employé (secteur privé),https://www.hatvp.fr/pages_nominatives/ratenon-jean-hugues,#C00D0D,,Jean-Hugues Ratenon
PA721110,0.008886562459401802,0.20994673447286352,Sanquer,Nicole,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,Mme,NSA,2,Polynésie Française,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/sanquer-nicole,#FFD96F,,Nicole Sanquer
PA721158,0.014346395372200602,0.5563555439743998,Anglade,Pieyre-Alexandre,PO845407,EPR,Ensemble pour la République,EPR,M.,PAE,4,Français établis hors de France,Agent contractuel au Parlement européen,https://www.hatvp.fr/pages_nominatives/anglade-pieyre-alexandre,#7B4591,,Pieyre-Alexandre Anglade
PA721182,0.023456615742004003,0.39683740068958306,Petit,Frédéric,PO845454,DEM,Les Démocrates,Dem,M.,FPE,7,Français établis hors de France,Ingénieur,https://www.hatvp.fr/pages_nominatives/petit-frederic,#F07E26,,Frédéric Petit
PA721202,-0.6762693197796975,-0.25114671317592446,Coquerel,Éric,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,ECO,1,Seine-Saint-Denis,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/coquerel-eric,#C00D0D,,Éric Coquerel
PA721210,-0.605809935191067,-0.11809833023568411,Corbière,Alexis,PO845439,ECOS,Écologiste et Social,EcoS,M.,ACO,7,Seine-Saint-Denis,Professeur de lycée professionnel,https://www.hatvp.fr/pages_nominatives/corbiere-alexis,#77AA79,,Alexis Corbière
PA721234,0.12062095332368722,0.29021093386533464,Petit,Maud,PO845454,DEM,Les Démocrates,Dem,Mme,MPT,4,Val-de-Marne,Chargée de ressources humaines,https://www.hatvp.fr/pages_nominatives/petit-maud,#F07E26,,Maud Petit
PA721270,-0.38157565889587663,-0.09050846674880471,Peu,Stéphane,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,M.,SPE,2,Seine-Saint-Denis,Employé,https://www.hatvp.fr/pages_nominatives/peu-stephane,#830E21,,Stéphane Peu
PA721296,0.027691859921497204,0.48022481067394274,Gouffier Valente,Guillaume,PO845407,EPR,Ensemble pour la République,EPR,M.,GGO,6,Val-de-Marne,Manager public,https://www.hatvp.fr/pages_nominatives/gouffier-valente-guillaume,#7B4591,,Guillaume Gouffier Valente
PA721314,0.16625262723886752,0.29577803532966623,Schellenberger,Raphaël,PO840056,NI,Non inscrit,NI,M.,RSC,4,Haut-Rhin,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/schellenberger-raphael,#8D949A,,Raphaël Schellenberger
PA721336,0.27091294580328806,0.37775570821163634,Brocard,Blandine,PO845454,DEM,Les Démocrates,Dem,Mme,BBC,5,Rhône,Employée (secteur privé),https://www.hatvp.fr/pages_nominatives/brocard-blandine,#F07E26,,Blandine Brocard
PA721410,0.36041114777905253,0.27988000808611674,Bonnivard,Émilie,PO845425,DR,Droite Républicaine,DR,Mme,EBN,3,Savoie,Cadre à la Caisse des Dépôts et Consignations,https://www.hatvp.fr/pages_nominatives/bonnivard-emilie,#8CB0DC,,Émilie Bonnivard
PA721426,0.04819915336408661,0.5072977298362114,Riotton,Véronique,PO845407,EPR,Ensemble pour la République,EPR,Mme,VRI,1,Haute-Savoie,Consultante-Coach en Ressources Humaines,https://www.hatvp.fr/pages_nominatives/riotton-veronique,#7B4591,,Véronique Riotton
PA721458,0.12440603561132271,0.38798537738241895,Roseren,Xavier,PO845470,HOR,Horizons & Indépendants,HOR,M.,XRO,6,Haute-Savoie,Commerçant,https://www.hatvp.fr/pages_nominatives/roseren-xavier,#B5E2F9,,Xavier Roseren
PA721474,0.08014210283375152,0.26686355301460635,Viry,Stéphane,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,SVI,1,Vosges,Avocat,https://www.hatvp.fr/pages_nominatives/viry-stephane,#FFD96F,,Stéphane Viry
PA721486,0.13825033368994963,0.24231215495444913,Naegelen,Christophe,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,CNA,3,Vosges,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/naegelen-christophe,#FFD96F,,Christophe Naegelen
PA721584,0.17785689485967443,0.5280552161960045,Terlier,Jean,PO845407,EPR,Ensemble pour la République,EPR,M.,JTR,3,Tarn,Avocat,https://www.hatvp.fr/pages_nominatives/terlier-jean,#7B4591,,Jean Terlier
PA721612,0.028137577910824604,0.41149930900751786,Guillerm,Carole,PO845454,DEM,Les Démocrates,Dem,Mme,CGUI,12,Hauts-de-Seine,Conseillère ministérielle,https://www.hatvp.fr/pages_nominatives/guillerm-carole-24466,#F07E26,,Carole Guillerm
PA721632,0.10032458523178481,0.5565353176934954,Lemoine,Patricia,PO845407,EPR,Ensemble pour la République,EPR,Mme,PLOM,5,Seine-et-Marne,retraitée,https://www.hatvp.fr/pages_nominatives/lemoine-patricia,#7B4591,,Patricia Lemoine
PA721750,0.0007729523573132001,0.5533737091112395,Calvez,Céline,PO845407,EPR,Ensemble pour la République,EPR,Mme,CCA,5,Hauts-de-Seine,Consultante communication,https://www.hatvp.fr/pages_nominatives/calvez-celine,#7B4591,,Céline Calvez
PA721764,0.18744497608554533,0.5596223193563317,Grégoire,Olivia,PO845407,EPR,Ensemble pour la République,EPR,Mme,OGR,12,Paris,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/gregoire-olivia,#7B4591,,Olivia Grégoire
PA721816,0.2784063206163688,0.23247615151127193,Boucard,Ian,PO845425,DR,Droite Républicaine,DR,M.,IBO,1,Territoire de Belfort,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/boucard-ian,#8CB0DC,,Ian Boucard
PA721844,0.08808502799659862,0.3809220523879985,Piron,Béatrice,PO845470,HOR,Horizons & Indépendants,HOR,Mme,BPI,3,Yvelines,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/piron-beatrice,#B5E2F9,,Béatrice Piron
PA721852,0.18258143814462494,0.590969850819764,Lebec,Marie,PO845407,EPR,Ensemble pour la République,EPR,Mme,MLE,4,Yvelines,Consultante en affaires publiques,https://www.hatvp.fr/pages_nominatives/lebec-marie,#7B4591,,Marie Lebec
PA721896,-0.7836760175285358,-0.14457463531982853,Faucillon,Elsa,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,Mme,EFA,1,Hauts-de-Seine,Employée du secteur privé,https://www.hatvp.fr/pages_nominatives/faucillon-elsa,#830E21,,Elsa Faucillon
PA721908,-0.15212825392849422,0.3157778059850024,Braun-Pivet,Yaël,PO845407,EPR,Ensemble pour la République,EPR,Mme,YBR,5,Yvelines,Avocate,https://www.hatvp.fr/pages_nominatives/braun-pivet-yael,#7B4591,,Yaël Braun-Pivet
PA721916,0.053423788055005306,0.5335138359074834,Pouzyreff,Natalia,PO845407,EPR,Ensemble pour la République,EPR,Mme,NPU,6,Yvelines,Ingénieure,https://www.hatvp.fr/pages_nominatives/pouzyreff-natalia,#7B4591,,Natalia Pouzyreff
PA721932,0.8067268474732396,-0.11238670564204402,Lorho,Marie-France,PO845401,RN,Rassemblement National,RN,Mme,MLO,4,Vaucluse,Déléguée médicale,https://www.hatvp.fr/pages_nominatives/lorho-marie-france,#313567,,Marie-France Lorho
PA721960,-0.7554893254313513,-0.31097875633810057,Obono,Danièle,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,DOB,17,Paris,Bibliothécaire,https://www.hatvp.fr/pages_nominatives/obono-daniele,#C00D0D,,Danièle Obono
PA721984,0.04171210787750751,0.35658146305131627,Latombe,Philippe,PO845454,DEM,Les Démocrates,Dem,M.,PLA,1,Vendée,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/latombe-philippe,#F07E26,,Philippe Latombe
PA722000,0.06755563317493901,0.5619108329940881,Buchou,Stéphane,PO845407,EPR,Ensemble pour la République,EPR,M.,SBU,3,Vendée,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/buchou-stephane,#7B4591,,Stéphane Buchou
PA722070,0.09419637160027841,0.3891098195150093,Henriet,Pierre,PO845470,HOR,Horizons & Indépendants,HOR,M.,PHN,5,Vendée,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/henriet-pierre,#B5E2F9,,Pierre Henriet
PA722102,0.33222130533071986,0.4516998309409175,Vidal,Annie,PO845407,EPR,Ensemble pour la République,EPR,Mme,AVD,2,Seine-Maritime,Retraitée de la fonction publique hospitalière,https://www.hatvp.fr/pages_nominatives/vidal-annie,#7B4591,,Annie Vidal
PA722134,0.04794905794947481,0.5015943089202711,Fiévet,Jean-Marie,PO845407,EPR,Ensemble pour la République,EPR,M.,JFI,3,Deux-Sèvres,Fonctionnaire de catégorie B,https://www.hatvp.fr/pages_nominatives/fievet-jean-marie,#7B4591,,Jean-Marie Fiévet
PA722142,-0.5883412705663476,-0.07516930196312462,Ruffin,François,PO845439,ECOS,Écologiste et Social,EcoS,M.,FRU,1,Somme,Reporter,https://www.hatvp.fr/pages_nominatives/ruffin-francois,#77AA79,,François Ruffin
PA722150,-0.41306703715009313,0.16791722614942842,Houlié,Sacha,PO845419,SOC,Socialistes et apparentés,SOC,M.,SHO,2,Vienne,Avocat,https://www.hatvp.fr/pages_nominatives/houlie-sacha,#8D949A,,Sacha Houlié
PA722162,0.027275166356702702,0.40735208106124693,Turquois,Nicolas,PO845454,DEM,Les Démocrates,Dem,M.,NTU,4,Vienne,Agriculteur-propriétaire exploitant,https://www.hatvp.fr/pages_nominatives/turquois-nicolas,#F07E26,,Nicolas Turquois
PA722190,0.09187588137552201,0.5932111919818678,Attal,Gabriel,PO845407,EPR,Ensemble pour la République,EPR,M.,GAT,10,Hauts-de-Seine,Consultant,https://www.hatvp.fr/pages_nominatives/attal-gabriel,#7B4591,,Gabriel Attal
PA722252,0.034195969326788506,0.39388321043150626,Rixain,Marie-Pierre,PO845407,EPR,Ensemble pour la République,EPR,Mme,MRI,4,Essonne,Consultante en communication,https://www.hatvp.fr/pages_nominatives/rixain-marie-pierre,#7B4591,,Marie-Pierre Rixain
PA722284,0.06525732949056871,0.31517986124119285,Fuchs,Bruno,PO845454,DEM,Les Démocrates,Dem,M.,BFU,6,Haut-Rhin,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/fuchs-bruno,#F07E26,,Bruno Fuchs
PA722336,0.12178645724921232,0.39029094646642226,Thiébaut,Vincent,PO845470,HOR,Horizons & Indépendants,HOR,M.,VTH,9,Bas-Rhin,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/thiebaut-vincent,#B5E2F9,,Vincent Thiébaut
PA722358,0.05790621753048571,0.41068598417865676,Gassilloud,Thomas,PO845407,EPR,Ensemble pour la République,EPR,M.,TGA,10,Rhône,Industriel - Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/gassilloud-thomas,#7B4591,,Thomas Gassilloud
PA722366,0.09040574279508201,0.5797277910562139,Fugit,Jean-Luc,PO845407,EPR,Ensemble pour la République,EPR,M.,JFU,11,Rhône,Professeur de faculté,https://www.hatvp.fr/pages_nominatives/fugit-jean-luc,#7B4591,,Jean-Luc Fugit
PA722374,0.10667863000137702,0.34749139661630946,Isaac-Sibille,Cyrille,PO845454,DEM,Les Démocrates,Dem,M.,CIS,12,Rhône,Médecin,https://www.hatvp.fr/pages_nominatives/isaac-sibille-cyrille,#F07E26,,Cyrille Isaac-Sibille
PA722382,0.21889967322126141,0.44582631624069896,Dirx,Benjamin,PO845407,EPR,Ensemble pour la République,EPR,M.,BDI,1,Saône-et-Loire,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/dirx-benjamin,#7B4591,,Benjamin Dirx
PA722390,0.3438875671289587,0.25572712556547733,Corneloup,Josiane,PO845425,DR,Droite Républicaine,DR,Mme,JCR,2,Saône-et-Loire,Pharmacien,https://www.hatvp.fr/pages_nominatives/corneloup-josiane-2422,#8CB0DC,,Josiane Corneloup
PA736201,-0.603168325352811,-0.08569345524675491,Taillé-Polian,Sophie,PO845439,ECOS,Écologiste et Social,EcoS,Mme,STI,11,Val-de-Marne,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/taille-polian-sophie,#77AA79,,Sophie Taillé-Polian
PA757225,0.057882645606952506,0.5856082612059691,Seo,Mikaele,PO845407,EPR,Ensemble pour la République,EPR,M.,MIO,1,Wallis-et-Futuna,Profession intermédiaire administrative de la fonction publique,https://www.hatvp.fr/pages_nominatives/seo-mikaele-24245,#7B4591,,Mikaele Seo
PA759832,-0.024480026044223103,0.41794612339083276,Pannier-Runacher,Agnès,PO845407,EPR,Ensemble pour la République,EPR,Mme,APN,2,Pas-de-Calais,Dirigeante d'entreprise,https://www.hatvp.fr/pages_nominatives/pannier-runacher-agnes,#7B4591,,Agnès Pannier-Runacher
PA774954,0.42904886340816506,0.28787963750691486,Blin,Anne-Laure,PO845425,DR,Droite Républicaine,DR,Mme,ABI,3,Maine-et-Loire,Juriste,https://www.hatvp.fr/pages_nominatives/blin-anne-laure-20484,#8CB0DC,,Anne-Laure Blin
PA774958,-0.5360299107331872,0.09778001866763011,Leseul,Gérard,PO845419,SOC,Socialistes et apparentés,SOC,M.,GLE,5,Seine-Maritime,Cadre d'entreprise / enseignant universitaire,https://www.hatvp.fr/pages_nominatives/leseul-gerard-20487,#F5B4CE,,Gérard Leseul
PA774960,-0.5040964167237345,0.11653655146074732,Santiago,Isabelle,PO845419,SOC,Socialistes et apparentés,SOC,Mme,ISA,9,Val-de-Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/santiago-isabelle-8082,#F5B4CE,,Isabelle Santiago
PA774962,-0.48643428290305835,-0.11491252124544442,Lebon,Karine,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,Mme,KLE,2,Réunion,Professeure des écoles,https://www.hatvp.fr/pages_nominatives/lebon-karine-20486,#830E21,,Karine Lebon
PA791812,-0.7679132491061575,-0.32415795779849604,Chikirou,Sophia,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,SCHI,6,Paris,Chef d'entreprise de 10 salariés ou plus,https://www.hatvp.fr/pages_nominatives/chikirou-sophia-24207,#C00D0D,,Sophia Chikirou
