acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name
PA721410,0.24224008261543803,-0.12884839748393892,Bonnivard,Émilie,PO800508,LR,Les Républicains,LR,Mme,EBN,3.0,Savoie,Cadre à la Caisse des Dépôts et Consignations,https://www.hatvp.fr/pages_nominatives/bonnivard-emilie,#4565AD,Opposition,Émilie Bonnivard
PA721426,0.42056501932811696,0.33228442705273464,Riotton,Véronique,PO800538,RE,Renaissance,RE,Mme,VRI,1.0,Haute-Savoie,Consultante-Coach en Ressources Humaines,https://www.hatvp.fr/pages_nominatives/riotton-veronique,#61468F,Majoritaire,Véronique Riotton
PA721442,0.19700974214903014,-0.10385527304847471,Petex,Christelle,PO800508,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Haute-Savoie,Cadre administratif et commercial d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Christelle Petex
PA721458,0.41715428935285637,0.3057583423717293,Roseren,Xavier,PO800538,RE,Renaissance,RE,M.,XRO,6.0,Haute-Savoie,Commerçant,https://www.hatvp.fr/pages_nominatives/roseren-xavier,#61468F,Majoritaire,Xavier Roseren
PA721466,0.40328206640514835,0.34876447219392925,Le Gendre,Gilles,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Paris,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Gilles Le Gendre
PA721474,0.2629942816111809,-0.06684358301572671,Viry,Stéphane,PO800508,LR,Les Républicains,LR,M.,SVI,1.0,Vosges,Avocat,https://www.hatvp.fr/pages_nominatives/viry-stephane,#4565AD,Opposition,Stéphane Viry
PA721482,0.48501716494770286,0.3578106228725075,Valence,David,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Vosges,Professeur agrégé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,David Valence
PA721486,0.10008021222479602,-0.025584740346254305,Naegelen,Christophe,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,CNA,3.0,Vosges,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/naegelen-christophe,#F8D434,Opposition,Christophe Naegelen
PA721522,0.36311128154722266,0.11272349905742421,Batut,Xavier,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10.0,Seine-Maritime,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Xavier Batut
PA721530,0.45514432556517165,0.28706332870906665,Luquet,Aude,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Seine-et-Marne,Autre profession,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Aude Luquet
PA721584,0.5353775948624364,0.36783766909113014,Terlier,Jean,PO800538,RE,Renaissance,RE,M.,JTR,3.0,Tarn,Avocat,https://www.hatvp.fr/pages_nominatives/terlier-jean,#61468F,Majoritaire,Jean Terlier
PA721608,0.36255024404653147,0.22377793013894443,Bourlanges,Jean-Louis,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",12.0,Hauts-de-Seine,Retraité de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Jean-Louis Bourlanges
PA721632,0.46582223153106583,0.31127736937026096,Lemoine,Patricia,PO800538,RE,Renaissance,RE,Mme,PLOM,5.0,Seine-et-Marne,retraitée,https://www.hatvp.fr/pages_nominatives/lemoine-patricia,#61468F,Majoritaire,Patricia Lemoine
PA721678,0.47065734846229423,0.28355730496045545,Reda,Robin,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Essonne,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Robin Reda
PA721710,0.43208261323814956,0.3522824904522426,Peyron,Michèle,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9.0,Seine-et-Marne,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Michèle Peyron
PA721722,0.5088419123761188,0.36342254781532973,Ghomi,Hadrien,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8.0,Seine-et-Marne,Cadre de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Hadrien Ghomi
PA721750,0.45778998113056174,0.3243675280892744,Calvez,Céline,PO800538,RE,Renaissance,RE,Mme,CCA,5.0,Hauts-de-Seine,Consultante communication,https://www.hatvp.fr/pages_nominatives/calvez-celine,#61468F,Majoritaire,Céline Calvez
PA721760,0.393863014213047,0.19929067639561904,Gatel,Maud,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11.0,Paris,Directrice générale adjointe d'une agence de communication,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Maud Gatel
PA721816,0.17499780389086753,-0.17900067248549684,Boucard,Ian,PO800508,LR,Les Républicains,LR,M.,IBO,1.0,Territoire de Belfort,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/boucard-ian,#4565AD,Opposition,Ian Boucard
PA721828,0.45087310673086267,0.2658420787397567,Berete,Fanta,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",12.0,Paris,Directrice projets,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Fanta Berete
PA721844,0.44792667338047765,0.33509747281891883,Piron,Béatrice,PO800538,RE,Renaissance,RE,Mme,BPI,3.0,Yvelines,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/piron-beatrice,#61468F,Majoritaire,Béatrice Piron
PA721852,0.5722444237222176,0.40893750378691146,Lebec,Marie,PO800538,RE,Renaissance,RE,Mme,MLE,4.0,Yvelines,Consultante en affaires publiques,https://www.hatvp.fr/pages_nominatives/lebec-marie,#61468F,Majoritaire,Marie Lebec
PA721880,0.5070478134877596,0.31335587918188457,Guévenoux,Marie,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9.0,Essonne,Collaborateur politique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Marie Guévenoux
PA721896,-0.5464117825723127,0.07672925597120742,Faucillon,Elsa,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,Mme,EFA,1.0,Hauts-de-Seine,Employée du secteur privé,https://www.hatvp.fr/pages_nominatives/faucillon-elsa,#991414,Opposition,Elsa Faucillon
PA721916,0.5214386049364124,0.33354974492335276,Pouzyreff,Natalia,PO800538,RE,Renaissance,RE,Mme,NPU,6.0,Yvelines,Ingénieure,https://www.hatvp.fr/pages_nominatives/pouzyreff-natalia,#61468F,Majoritaire,Natalia Pouzyreff
PA721932,0.11658564345754631,-0.8835484272036367,Lorho,Marie-France,PO800520,RN,Rassemblement National,RN,Mme,MLO,4.0,Vaucluse,Déléguée médicale,https://www.hatvp.fr/pages_nominatives/lorho-marie-france,#35495E,Opposition,Marie-France Lorho
PA721960,-0.7498316405488142,0.06500598888344811,Obono,Danièle,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,DOB,17.0,Paris,Bibliothécaire,https://www.hatvp.fr/pages_nominatives/obono-daniele,#E42313,Opposition,Danièle Obono
PA721976,0.39897991049685894,0.21995050628627003,Millienne,Bruno,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9.0,Yvelines,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Bruno Millienne
PA721984,0.24939094919841273,0.11693836685235322,Latombe,Philippe,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,PLA,1.0,Vendée,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/latombe-philippe,#CE5215,Minoritaire,Philippe Latombe
PA722000,0.48017940986610697,0.36749275352260585,Buchou,Stéphane,PO800538,RE,Renaissance,RE,M.,SBU,3.0,Vendée,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/buchou-stephane,#61468F,Majoritaire,Stéphane Buchou
PA722038,0.40584573337023105,0.31384895088208914,Adam,Damien,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Seine-Maritime,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Damien Adam
PA722046,0.503793188006131,0.36294391618925964,Bergé,Aurore,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10.0,Yvelines,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Aurore Bergé
PA722054,0.44324161556758734,0.33372705429425215,Hai,Nadia,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Yvelines,Conseil en gestion de patrimoine,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Nadia Hai
PA722070,0.41945547321609616,0.19622291831899222,Henriet,Pierre,PO800538,RE,Renaissance,RE,M.,PHN,5.0,Vendée,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/henriet-pierre,#61468F,Majoritaire,Pierre Henriet
PA722102,0.43061083790817833,0.20184924005939892,Vidal,Annie,PO800538,RE,Renaissance,RE,Mme,AVD,2.0,Seine-Maritime,Retraitée de la fonction publique hospitalière,https://www.hatvp.fr/pages_nominatives/vidal-annie,#61468F,Majoritaire,Annie Vidal
PA722110,-0.35316520972902155,-0.05557718328280311,Wulfranc,Hubert,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Seine-Maritime,Profession rattachée à l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#991414,Opposition,Hubert Wulfranc
PA722134,0.42999659180356414,0.2882108637330504,Fiévet,Jean-Marie,PO800538,RE,Renaissance,RE,M.,JFI,3.0,Deux-Sèvres,Fonctionnaire de catégorie B,https://www.hatvp.fr/pages_nominatives/fievet-jean-marie,#61468F,Majoritaire,Jean-Marie Fiévet
PA722142,-0.6767849003006964,-0.016825891815524102,Ruffin,François,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,FRU,1.0,Somme,Reporter,https://www.hatvp.fr/pages_nominatives/ruffin-francois,#E42313,Opposition,François Ruffin
PA722150,0.4540808853314335,0.34995325151702644,Houlié,Sacha,PO800538,RE,Renaissance,RE,M.,SHO,2.0,Vienne,Avocat,https://www.hatvp.fr/pages_nominatives/houlie-sacha,#61468F,Majoritaire,Sacha Houlié
PA722162,0.43624728572269816,0.23479477790556352,Turquois,Nicolas,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,NTU,4.0,Vienne,Agriculteur-propriétaire exploitant,https://www.hatvp.fr/pages_nominatives/turquois-nicolas,#CE5215,Minoritaire,Nicolas Turquois
PA722202,-0.32792735823456826,-0.05125123755524311,Jumel,Sébastien,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Seine-Maritime,Cadre de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#991414,Opposition,Sébastien Jumel
PA722252,0.33573106426505644,0.2687604367124868,Rixain,Marie-Pierre,PO800538,RE,Renaissance,RE,Mme,MRI,4.0,Essonne,Consultante en communication,https://www.hatvp.fr/pages_nominatives/rixain-marie-pierre,#61468F,Majoritaire,Marie-Pierre Rixain
PA722284,0.42274276244669823,0.22072181455728263,Fuchs,Bruno,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,BFU,6.0,Haut-Rhin,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/fuchs-bruno,#CE5215,Minoritaire,Bruno Fuchs
PA722292,0.43615890405171637,0.29220067566412494,Rudigoz,Thomas,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Rhône,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Thomas Rudigoz
PA722308,0.2765399260828881,-0.16578942866033602,Serre,Nathalie,PO800508,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8.0,Rhône,Mère au foyer,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Nathalie Serre
PA722336,0.4106622968357779,0.20605278520446302,Thiébaut,Vincent,PO800514,HOR,Horizons et apparentés,HOR,M.,VTH,9.0,Bas-Rhin,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/thiebaut-vincent,#32B3CA,Minoritaire,Vincent Thiébaut
PA722344,-0.43883427203621733,0.15483468423515903,Julien-Laferrière,Hubert,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Rhône,Professeur certifié de SES,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#77AA79,Opposition,Hubert Julien-Laferrière
PA722358,0.48492428641605156,0.34249738191654855,Gassilloud,Thomas,PO800538,RE,Renaissance,RE,M.,TGA,10.0,Rhône,Industriel - Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/gassilloud-thomas,#61468F,Majoritaire,Thomas Gassilloud
PA722366,0.5283260531614081,0.39370506717945053,Fugit,Jean-Luc,PO800538,RE,Renaissance,RE,M.,JFU,11.0,Rhône,Professeur de faculté,https://www.hatvp.fr/pages_nominatives/fugit-jean-luc,#61468F,Majoritaire,Jean-Luc Fugit
PA722374,0.48201386750254416,0.23913765229663422,Isaac-Sibille,Cyrille,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,CIS,12.0,Rhône,Médecin,https://www.hatvp.fr/pages_nominatives/isaac-sibille-cyrille,#CE5215,Minoritaire,Cyrille Isaac-Sibille
PA722382,0.47512798671894485,0.33751923562563585,Dirx,Benjamin,PO800538,RE,Renaissance,RE,M.,BDI,1.0,Saône-et-Loire,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/dirx-benjamin,#61468F,Majoritaire,Benjamin Dirx
PA722390,0.22587984062782562,-0.14389181466712161,Corneloup,Josiane,PO800508,LR,Les Républicains,LR,Mme,JCR,2.0,Saône-et-Loire,Pharmacien,https://www.hatvp.fr/pages_nominatives/corneloup-josiane-2422,#4565AD,Opposition,Josiane Corneloup
PA722398,0.46908200341759626,0.25919262129840276,Rebeyrotte,Rémy,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Saône-et-Loire,Professeur d'économie,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Rémy Rebeyrotte
PA736201,-0.47368187461621103,0.15027620912282683,Taillé-Polian,Sophie,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,STI,11.0,Val-de-Marne,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/taille-polian-sophie,#77AA79,Opposition,Sophie Taillé-Polian
PA757225,0.44406597114899893,0.26076675731495397,Seo,Mikaele,PO800538,RE,Renaissance,RE,M.,MIO,1.0,Wallis-et-Futuna,Profession intermédiaire administrative de la fonction publique,https://www.hatvp.fr/pages_nominatives/seo-mikaele-24245,#61468F,Majoritaire,Mikaele Seo
PA774954,0.27187858759538414,-0.14785995335232852,Blin,Anne-Laure,PO800508,LR,Les Républicains,LR,Mme,ABI,3.0,Maine-et-Loire,Juriste,https://www.hatvp.fr/pages_nominatives/blin-anne-laure-20484,#4565AD,Opposition,Anne-Laure Blin
PA774958,-0.32230460010223205,0.10764949476263701,Leseul,Gérard,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,GLE,5.0,Seine-Maritime,Cadre d'entreprise / enseignant universitaire,https://www.hatvp.fr/pages_nominatives/leseul-gerard-20487,#DF84B5,Opposition,Gérard Leseul
PA774960,-0.21616286776831511,0.09922262701417331,Santiago,Isabelle,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,Mme,ISA,9.0,Val-de-Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/santiago-isabelle-8082,#DF84B5,Opposition,Isabelle Santiago
PA774962,-0.5057048214110554,0.034260433187230106,Lebon,Karine,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,Mme,KLE,2.0,Réunion,Professeure des écoles,https://www.hatvp.fr/pages_nominatives/lebon-karine-20486,#991414,Opposition,Karine Lebon
PA783457,0.22522400286181352,-0.13521252346356824,Habert-Dassault,Victor,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Oise,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Victor Habert-Dassault
PA791812,-0.7407908517582615,0.08027870151338441,Chikirou,Sophia,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,SCHI,6.0,Paris,Chef d'entreprise de 10 salariés ou plus,https://www.hatvp.fr/pages_nominatives/chikirou-sophia-24207,#E42313,Opposition,Sophia Chikirou
PA791824,-0.6763900859412358,0.049981920578431906,Legrain,Sarah,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,SLE,16.0,Paris,Professeure de français,https://www.hatvp.fr/pages_nominatives/legrain-sarah-24203,#E42313,Opposition,Sarah Legrain
PA793094,0.22042746062750862,-0.13994520256158732,Ray,Nicolas,PO800508,LR,Les Républicains,LR,M.,NRA,3.0,Allier,Inspecteur principal des Finances publiques,https://www.hatvp.fr/pages_nominatives/ray-nicolas-24253,#4565AD,Opposition,Nicolas Ray
PA793102,0.08280266894016991,-0.5412940950686205,Girard,Christian,PO800520,RN,Rassemblement National,RN,M.,CGI,1.0,Alpes-de-Haute-Provence,Ancien cadre,https://www.hatvp.fr/pages_nominatives/girard-christian-24287,#35495E,Opposition,Christian Girard
PA793110,-0.8709394686169407,0.10158464043914892,Walter,Léo,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Alpes-de-Haute-Provence,Directeur d'école,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Léo Walter
PA793122,0.32747335395425836,0.16622898731221772,Daubié,Romain,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,RDA,2.0,Ain,Avocat,https://www.hatvp.fr/pages_nominatives/daubie-romain,#CE5215,Minoritaire,Romain Daubié
PA793134,0.09754853898143381,-0.6253368732628377,Buisson,Jérôme,PO800520,RN,Rassemblement National,RN,M.,JBI,4.0,Ain,Professeur d'italien,https://www.hatvp.fr/pages_nominatives/buisson-jerome-24280,#35495E,Opposition,Jérôme Buisson
PA793146,0.15491846718941213,-0.9879272587208449,Dragon,Nicolas,PO800520,RN,Rassemblement National,RN,M.,NDR,1.0,Aisne,Profession libérale,https://www.hatvp.fr/pages_nominatives/dragon-nicolas-24250,#35495E,Opposition,Nicolas Dragon
PA793158,0.11693701918281801,-0.601306576876242,Beaurain,José,PO800520,RN,Rassemblement National,RN,M.,JBE,4.0,Aisne,Artisan,https://www.hatvp.fr/pages_nominatives/beaurain-jose-24140,#35495E,Opposition,José Beaurain
PA793166,0.13471744303334013,-0.7628415971949576,Dessigny,Jocelyn,PO800520,RN,Rassemblement National,RN,M.,JDG,5.0,Aisne,Cadre administratif et commercial d'entreprise,https://www.hatvp.fr/pages_nominatives/dessigny-jocelyn-24262,#35495E,Opposition,Jocelyn Dessigny
PA793174,-0.41386794792766496,-0.029811132230544605,Monnet,Yannick,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,YMO,1.0,Allier,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/monnet-yannick-24259,#991414,Opposition,Yannick Monnet
PA793182,0.08563288420297491,-0.7633884344228958,Bovet,Jorys,PO800520,RN,Rassemblement National,RN,M.,JBV,2.0,Allier,Chauffeur-livreur,https://www.hatvp.fr/pages_nominatives/bovet-jorys-24137,#35495E,Opposition,Jorys Bovet
PA793190,0.5317433389317688,0.35008073746423013,Heydel Grillere,Laurence,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Ardèche,Ingénieur agronome,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Laurence Heydel Grillere
PA793194,0.38519383735020307,0.20377931699093613,Vuibert,Lionel,PO800538,RE,Renaissance,RE,M.,LVU,1.0,Ardennes,Directeur général,https://www.hatvp.fr/pages_nominatives/vuibert-lionel-24177,#61468F,Majoritaire,Lionel Vuibert
PA793210,-0.055181181109330804,0.09926954526341251,Panifous,Laurent,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Ariège,Directeur d'établissements sanitaires et sociaux,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F8D434,Opposition,Laurent Panifous
PA793218,0.15605666628169262,-0.799555098460958,Guitton,Jordan,PO800520,RN,Rassemblement National,RN,M.,JGT,1.0,Aube,Assistant Parlementaire,https://www.hatvp.fr/pages_nominatives/guitton-jordan-24258,#35495E,Opposition,Jordan Guitton
PA793230,0.10126172229485532,-0.6515951721468355,Ranc,Angélique,PO800520,RN,Rassemblement National,RN,Mme,ARA,3.0,Aube,Sans activité professionnelle,https://www.hatvp.fr/pages_nominatives/ranc-angelique-24274,#35495E,Opposition,Angélique Ranc
PA793238,0.11699541493968461,-0.8462793309695137,Barthès,Christophe,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Aude,Agriculteur sur moyenne exploitation,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition,Christophe Barthès
PA793246,0.07231076137988651,-0.695737000721388,Falcon,Frédéric,PO800520,RN,Rassemblement National,RN,M.,FFA,2.0,Aude,Commerçant et assimilé,https://www.hatvp.fr/pages_nominatives/falcon-frederic-24248,#35495E,Opposition,Frédéric Falcon
PA793254,0.12712268647776662,-0.85945276515022,Rancoule,Julien,PO800520,RN,Rassemblement National,RN,M.,JRN,3.0,Aude,Profession libérale,https://www.hatvp.fr/pages_nominatives/rancoule-julien-24149,#35495E,Opposition,Julien Rancoule
PA793262,-0.7552850431397132,0.14759034649276784,Alexandre,Laurent,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,LAL,2.0,Aveyron,Ouvrier qualifié de type industriel,https://www.hatvp.fr/pages_nominatives/alexandre-laurent-24165,#E42313,Opposition,Laurent Alexandre
PA793270,0.41102057898880073,0.3359808753528933,Rousset,Jean-François,PO800538,RE,Renaissance,RE,M.,JRO,3.0,Aveyron,Chirurgien,https://www.hatvp.fr/pages_nominatives/rousset-jean-francois-24339,#61468F,Majoritaire,Jean-François Rousset
PA793278,0.4379460385524683,0.25818487544078045,Roubache,Sabrina,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Bouches-du-Rhône,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Sabrina Roubache
PA793282,0.44174048719703657,0.33231487352578964,Parakian,Didier,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Bouches-du-Rhône,DIRIGEANT D'ENTREPRISE,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Didier Parakian
PA793290,0.06755251625094312,-0.6866891665665917,Lelouis,Gisèle,PO800520,RN,Rassemblement National,RN,Mme,GLL,3.0,Bouches-du-Rhône,Ancien employé,https://www.hatvp.fr/pages_nominatives/lelouis-gisele-24333,#35495E,Opposition,Gisèle Lelouis
