acteur_id,groupe_code,groupe_libelle_court,nom,prenom,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share
PA775178,UMPPO,Les Républicains,Bellurot,Nadine,1,1,0,0,0,0,0,1
PA775180,GESTP,GEST,Benarroche,Guy,1,1,0,0,0,0,0,1
PA775182,RDSEP,RDSE,Bilhac,Christian,1,1,0,0,0,0,0,1
PA775184,UMPPO,Les Républicains,Blanc,Jean-Baptiste,1,1,0,0,0,0,0,1
PA775186,SOCPO,SER,Blatrix Contat,Florence,1,1,0,0,0,0,0,1
PA775188,UCPOL,UC,Bonneau,François,1,1,0,0,0,0,0,1
PA775190,UMPPO,Les Républicains,Bonnus,Michel,1,1,0,0,0,0,0,1
PA775192,UMPPO,Les Républicains,Borchio Fontimp,Alexandra,1,1,0,0,0,0,0,1
PA775194,SOCPO,SER,Bouad,Denis,1,1,0,0,0,0,0,1
PA775196,SOCPO,SER,Bourgi,Hussein,1,1,0,0,0,0,0,1
PA775200,SOCPO,SER,Briquet,Isabelle,1,1,0,0,0,0,0,1
PA775202,UMPPO,Les Républicains,Burgoa,Laurent,1,1,0,0,0,0,0,1
PA775204,UMPPO,Les Républicains,Cadec,Alain,1,1,0,0,0,0,0,1
PA775206,SOCPO,SER,Cardon,Rémi,1,1,0,0,0,0,0,1
PA775208,UCPOL,UC,Chauvet,Patrick,1,1,0,0,0,0,0,1
PA775210,SOCPO,SER,Cozic,Thierry,1,1,0,0,0,0,0,1
PA775212,UMPPO,Les Républicains,Demas,Patricia,1,1,0,0,0,0,0,1
PA775214,GESTP,GEST,Dossus,Thomas,1,1,0,0,0,0,0,1
PA775216,UMPPO,Les Républicains,Drexler,Sabine,1,1,0,0,0,0,0,1
PA775218,UCPOL,UC,Duffourg,Alain,1,0,1,0,0,0,0,1
PA775220,UMPPO,Les Républicains,Dumont,Françoise,1,0,1,0,0,0,0,1
PA775222,UMPPO,Les Républicains,Favreau,Gilbert,1,0,0,1,0,1,0,0
PA775224,GESTP,GEST,Fernique,Jacques,1,1,0,0,0,0,0,1
PA775226,RDSEP,RDSE,Fialaire,Bernard,1,1,0,0,0,0,0,1
PA775228,UMPPO,Les Républicains,Genet,Fabien,1,1,0,0,0,0,0,1
PA775230,UMPPO,Les Républicains,Gueret,Daniel,1,0,1,0,0,0,0,1
PA775232,RDSEP,RDSE,Guiol,André,1,1,0,0,0,0,0,1
PA775234,LREMP,RDPI,Haye,Ludovic,1,1,0,0,0,0,0,1
PA775236,UCPOL,UC,Hingray,Jean,1,1,0,0,0,0,0,1
PA775238,UCPOL,UC,Jacquemet,Annick,1,1,0,0,0,0,0,1
PA775240,UMPPO,Les Républicains,Joseph,Else,1,1,0,0,0,0,0,1
PA775242,UMPPO,Les Républicains,Klinger,Christian,1,1,0,0,0,0,0,1
PA775244,LREMP,RDPI,Kulimoetoke,Mikaele,1,1,0,0,0,0,0,1
PA775246,CRCPO,CRCE-K,Lahellec,Gérard,1,1,0,0,0,0,0,1
PA775248,UMPPO,Les Républicains,Le Rudulier,Stéphane,1,1,0,0,0,0,0,1
PA775250,UCPOL,UC,Levi,Pierre-Antoine,1,1,0,0,0,0,0,1
PA775252,GESTP,GEST,de Marco,Monique,1,1,0,0,0,0,0,1
PA775254,SOCPO,SER,Mérillou,Serge,1,1,0,0,0,0,0,1
PA775256,SOCPO,SER,Michau,Jean-Jacques,1,1,0,0,0,0,0,1
PA775258,UMPPO,Les Républicains,Muller-Bronn,Laurence,1,1,0,0,0,0,0,1
PA775260,RTLIP,Les Indépendants,Paoli-Gagin,Vanina,1,0,0,1,0,1,0,0
PA775262,NIPOL,NI,Parigi,Paul Toussaint,1,1,0,0,0,0,0,1
PA775264,UMPPO,Les Républicains,Petrus,Annick,1,1,0,0,0,0,0,1
PA775266,LREMP,RDPI,Phinera-Horth,Marie-Laure,1,1,0,0,0,0,0,1
PA775268,SOCPO,SER,Pla,Sebastien,1,1,0,0,0,0,0,1
PA775270,UMPPO,Les Républicains,Pluchet,Kristina,1,0,1,0,0,0,0,1
PA775272,GESTP,GEST,Poncet Monge,Raymonde,1,1,0,0,0,0,0,1
PA775274,SOCPO,SER,Redon-Sarrazy,Christian,1,1,0,0,0,0,0,1
PA775276,UMPPO,Les Républicains,Rietmann,Olivier,1,1,0,0,0,0,0,1
PA775278,LREMP,RDPI,Rohfritsch,Teva,1,1,0,0,0,0,0,1
PA775280,UMPPO,Les Républicains,Rojouan,Bruno,1,1,0,0,0,0,0,1
PA775282,GESTP,GEST,Salmon,Daniel,1,1,0,0,0,0,0,1
PA775284,UMPPO,Les Républicains,Sautarel,Stéphane,1,1,0,0,0,0,0,1
PA775286,UMPPO,Les Républicains,Schalck,Elsa,1,1,0,0,0,0,0,1
PA775288,UMPPO,Les Républicains,Somon,Laurent,1,1,0,0,0,0,0,1
PA775290,SOCPO,SER,Stanzione,Lucien,1,1,0,0,0,0,0,1
PA775292,UMPPO,Les Républicains,Tabarot,Philippe,1,0,1,0,0,0,0,1
PA775294,SOCPO,SER,Vallet,Mickaël,1,1,0,0,0,0,0,1
PA775296,CRCPO,CRCE-K,Varaillas,Marie-Claude,1,1,0,0,0,0,0,1
PA775298,UMPPO,Les Républicains,Ventalon,Anne,1,1,0,0,0,0,0,1
PA775300,RTLIP,Les Indépendants,Verzelen,Pierre-Jean,1,1,0,0,0,0,0,1
PA775302,UMPPO,Les Républicains,Vial,Cédric,1,1,0,0,0,0,0,1
PA776985,UMPPO,Les Républicains,Garnier,Laurence,1,0,1,0,0,0,0,1
PA778908,UMPPO,Les Républicains,Gosselin,Béatrice,1,0,0,1,0,1,0,0
PA783457,LR,LR,Habert-Dassault,Victor,378,194,139,45,0,0.11904761904761904,0,0.8809523809523809
PA784534,UCPOL,UC,Devésa,Brigitte,1,0,1,0,0,0,0,1
PA785193,UMPPO,Les Républicains,Meignen,Thierry,1,1,0,0,0,0,0,1
PA785855,SOCPO,SER,Chantrel,Yan,1,1,0,0,0,0,0,1
PA785857,GESTP,GEST,Vogel,Mélanie,1,1,0,0,0,0,0,1
PA788192,UCPOL,UC,Gacquerre,Amel,1,1,0,0,0,0,0,1
PA791812,LFI-NUPES,LFI - NUPES,Chikirou,Sophia,1140,765,326,49,0,0.04298245614035088,0,0.9570175438596491
PA791824,LFI-NUPES,LFI - NUPES,Legrain,Sarah,989,717,242,30,0,0.030333670374115267,0,0.9696663296258847
PA793094,LR,LR,Ray,Nicolas,519,274,190,55,0,0.10597302504816955,0,0.8940269749518305
PA793102,RN,RN,Girard,Christian,823,452,183,188,0,0.22843256379100851,0,0.7715674362089915
PA793110,LFI-NUPES,LFI - NUPES,Walter,Léo,1415,932,420,63,0,0.04452296819787986,0,0.9554770318021202
PA793122,DEM,Dem,Daubié,Romain,1143,420,708,15,0,0.013123359580052493,0,0.9868766404199475
PA793134,RN,RN,Buisson,Jérôme,894,522,214,158,0,0.1767337807606264,0,0.8232662192393736
PA793146,RN,RN,Dragon,Nicolas,2126,1240,546,340,0,0.1599247412982126,0,0.8400752587017873
PA793158,RN,RN,Beaurain,José,621,387,156,78,0,0.12560386473429952,0,0.8743961352657005
PA793166,RN,RN,Dessigny,Jocelyn,2739,1635,680,424,0,0.15480102227090178,0,0.8451989777290982
PA793174,GDR-NUPES,GDR - NUPES,Monnet,Yannick,811,559,193,59,0,0.07274969173859433,0,0.9272503082614056
PA793182,RN,RN,Bovet,Jorys,938,531,215,192,0,0.2046908315565032,0,0.7953091684434968
PA793190,RE,RE,Heydel Grillere,Laurence,1634,484,1148,2,0,0.0012239902080783353,0,0.9987760097919217
PA793194,RE,RE,Vuibert,Lionel,1124,316,805,3,0,0.0026690391459074734,0,0.9973309608540926
PA793210,LIOT,LIOT,Panifous,Laurent,735,390,278,67,0,0.09115646258503401,0,0.908843537414966
PA793210,NI,NI,Panifous,Laurent,68,44,18,6,0,0.08823529411764706,0,0.9117647058823529
PA793218,RN,RN,Guitton,Jordan,1651,940,397,314,0,0.1901877649909146,0,0.8098122350090854
PA793230,RN,RN,Ranc,Angélique,1468,850,353,265,0,0.18051771117166213,0,0.8194822888283378
PA793238,RN,RN,Barthès,Christophe,1565,927,390,248,0,0.1584664536741214,0,0.8415335463258786
PA793246,RN,RN,Falcon,Frédéric,889,517,204,168,0,0.1889763779527559,0,0.8110236220472441
PA793254,RN,RN,Rancoule,Julien,1639,975,385,279,0,0.17022574740695545,0,0.8297742525930445
PA793262,LFI-NUPES,LFI - NUPES,Alexandre,Laurent,1022,705,273,44,0,0.043052837573385516,0,0.9569471624266145
PA793270,RE,RE,Rousset,Jean-François,2038,647,1381,10,0,0.004906771344455349,0,0.9950932286555446
PA793278,RE,RE,Roubache,Sabrina,548,148,398,2,0,0.0036496350364963502,0,0.9963503649635036
PA793282,RE,RE,Parakian,Didier,218,79,139,0,0,0,0,1
PA793290,RN,RN,Lelouis,Gisèle,1291,775,311,205,0,0.15879163439194424,0,0.8412083656080558
PA793298,RN,RN,Tivoli,Lionel,847,483,204,160,0,0.18890200708382526,0,0.8110979929161747
PA793306,HOR,HOR,Pradal,Philippe,1178,348,826,4,0,0.003395585738539898,0,0.9966044142614601
PA793314,RN,RN,Masson,Alexandra,652,381,134,137,0,0.21012269938650308,0,0.7898773006134969
PA793322,LR,LR,D'Intorni,Christelle,116,61,41,14,0,0.1206896551724138,0,0.8793103448275862
PA793330,RN,RN,Masson,Bryan,883,529,184,170,0,0.19252548131370328,0,0.8074745186862967
PA793342,LR,LR,Martin (Alpes-Maritimes),Alexandra,357,132,190,35,0,0.09803921568627451,0,0.9019607843137255
PA793354,RN,RN,Mélin,Joëlle,677,408,130,139,0,0.20531757754800592,0,0.794682422451994
PA793362,RN,RN,Gonzalez,José,1030,585,259,186,0,0.18058252427184465,0,0.8194174757281554
PA793374,RN,RN,Baubry,Romain,1132,615,286,231,0,0.2040636042402827,0,0.7959363957597173
PA793382,RN,RN,Taché,Emmanuel,833,491,187,155,0,0.18607442977190877,0,0.8139255702280912
PA793394,SOC,SOC,Delaporte,Arthur,827,616,164,47,0,0.056831922611850064,0,0.9431680773881499
PA793394,SOC-A,SOC,Delaporte,Arthur,92,59,31,2,0,0.021739130434782608,0,0.9782608695652174
PA793398,HOR,HOR,Patrier-Leitus,Jérémie,591,219,355,17,0,0.028764805414551606,0,0.9712351945854484
PA793416,NI,NI,Sertin,Freddy,29,3,26,0,0,0,0,1
PA793416,RE,RE,Sertin,Freddy,1675,532,1143,0,0,0,0,1
PA793432,RN,RN,Allisio,Franck,910,527,205,178,0,0.1956043956043956,0,0.8043956043956044
PA793444,LFI-NUPES,LFI - NUPES,Bompard,Manuel,1116,780,293,43,0,0.03853046594982079,0,0.9614695340501792
PA793452,LFI-NUPES,LFI - NUPES,Davi,Hendrik,1200,827,287,86,0,0.07166666666666667,0,0.9283333333333333
PA793464,LFI-NUPES,LFI - NUPES,Delogu,Sébastien,791,535,206,50,0,0.0632111251580278,0,0.9367888748419722
PA793476,LR,LR,Dubois,Francis,975,429,490,56,0,0.057435897435897436,0,0.9425641025641026
PA793500,RE,RE,Bordat,Benoît,1400,472,918,10,0,0.007142857142857143,0,0.9928571428571429
PA793508,LR,LR,Brigand,Hubert,745,305,347,93,0,0.12483221476510067,0,0.8751677852348994
PA793520,DEM,Dem,Cosson,Mickaël,1171,391,765,15,0,0.012809564474807857,0,0.9871904355251921
PA793528,RE,RE,Bouloux,Chantal,1349,408,936,5,0,0.0037064492216456633,0,0.9962935507783544
PA793532,LFI-NUPES,LFI - NUPES,Lepvraud,Murielle,1743,1179,470,94,0,0.05393000573723465,0,0.9460699942627654
PA793548,RN,RN,Colombier,Caroline,1470,870,363,237,0,0.16122448979591836,0,0.8387755102040816
PA793560,DEM,Dem,Babault,Anne-Laure,1108,290,812,6,0,0.005415162454873646,0,0.9945848375451264
PA793572,HOR,HOR,Plassard,Christophe,1447,432,1007,8,0,0.0055286800276434,0,0.9944713199723566
PA793588,RE,RE,Pacquot,Nicolas,1281,387,892,2,0,0.00156128024980484,0,0.9984387197501952
PA793592,RN,RN,Grangier,Géraldine,806,504,202,100,0,0.12406947890818859,0,0.8759305210918115
PA793608,RN,RN,Levavasseur,Katiana,849,532,214,103,0,0.12131919905771496,0,0.8786808009422851
PA793616,RN,RN,Mauvieux,Kévin,1913,1157,473,283,0,0.14793518034500783,0,0.8520648196549921
PA793624,SOC,SOC,Brun,Philippe,574,411,124,39,0,0.06794425087108014,0,0.9320557491289199
PA793624,SOC-A,SOC,Brun,Philippe,85,47,35,3,0,0.03529411764705882,0,0.9647058823529412
PA793632,RN,RN,Houssin,Timothée,1775,1062,407,306,0,0.1723943661971831,0,0.8276056338028169
PA793644,DEM,Dem,Leclercq,Laurent,192,69,122,1,0,0.005208333333333333,0,0.9947916666666666
PA793656,RN,RN,Pollet,Lisette,1911,1130,475,306,0,0.16012558869701726,0,0.8398744113029827
PA793664,ECOLO,Ecolo - NUPES,Pochon,Marie,875,599,235,41,0,0.046857142857142854,0,0.9531428571428572
PA793672,RN,RN,Loir,Christine,2246,1367,536,343,0,0.1527159394479074,0,0.8472840605520926
PA793680,LFI-NUPES,LFI - NUPES,Couturier,Catherine,1310,897,352,61,0,0.046564885496183206,0,0.9534351145038168
PA793688,LFI-NUPES,LFI - NUPES,Martin,Pascale,1256,855,324,77,0,0.06130573248407643,0,0.9386942675159236
PA793696,RN,RN,Muller,Serge,1240,690,296,254,0,0.20483870967741935,0,0.7951612903225806
PA793708,ECOLO,Ecolo - NUPES,Peytavie,Sébastien,1400,963,351,86,0,0.06142857142857143,0,0.9385714285714286
PA793716,DEM,Dem,Croizier,Laurent,1313,381,906,26,0,0.019801980198019802,0,0.9801980198019802
PA793724,LFI-NUPES,LFI - NUPES,Sala,Michel,648,431,184,33,0,0.05092592592592592,0,0.9490740740740741
PA793736,LFI-NUPES,LFI - NUPES,Clouet,Hadrien,1016,729,253,34,0,0.03346456692913386,0,0.9665354330708661
PA793744,LFI-NUPES,LFI - NUPES,Stambach-Terrenoir,Anne,1716,1133,493,90,0,0.05244755244755245,0,0.9475524475524476
PA793756,LFI-NUPES,LFI - NUPES,Piquemal,François,1029,654,320,55,0,0.05344995140913508,0,0.9465500485908649
PA793772,LFI-NUPES,LFI - NUPES,Bex,Christophe,1048,689,290,69,0,0.06583969465648855,0,0.9341603053435115
PA793780,ECOLO,Ecolo - NUPES,Arrighi,Christine,941,606,273,62,0,0.06588735387885228,0,0.9341126461211477
PA793788,RE,RE,Faure,Dominique,1,0,0,0,1,0,1,0
PA793792,DEM,Dem,Esquenet-Goxes,Laurent,1377,407,956,14,0,0.010167029774872912,0,0.9898329702251271
PA793796,LIOT,LIOT,Taupiac,David,986,601,248,137,0,0.1389452332657201,0,0.8610547667342799
PA793796,NI,NI,Taupiac,David,47,30,15,2,0,0.0425531914893617,0,0.9574468085106383
PA793816,SOC,SOC,Thomin,Mélanie,689,451,168,70,0,0.10159651669085631,0,0.8984034833091437
PA793816,SOC-A,SOC,Thomin,Mélanie,160,122,29,9,0,0.05625,0,0.94375
PA793832,RN,RN,Gillet,Yoann,2159,1270,519,370,0,0.1713756368689208,0,0.8286243631310792
PA793844,RN,RN,Bordes,Pascale,1059,597,267,195,0,0.18413597733711048,0,0.8158640226628895
PA793852,RN,RN,Meurin,Pierre,983,555,244,184,0,0.1871820956256358,0,0.8128179043743642
PA793860,DEM,Dem,Zgainski,Frédéric,1286,382,887,17,0,0.013219284603421462,0,0.9867807153965785
PA793872,LFI-NUPES,LFI - NUPES,Oziol,Nathalie,1188,802,325,61,0,0.05134680134680135,0,0.9486531986531986
PA793876,RE,RE,Cristol,Laurence,1305,379,923,3,0,0.0022988505747126436,0,0.9977011494252873
PA793884,LFI-NUPES,LFI - NUPES,Rome,Sébastien,682,432,218,32,0,0.0469208211143695,0,0.9530791788856305
PA793892,RN,RN,Galzy,Stéphanie,1076,612,239,225,0,0.20910780669144982,0,0.7908921933085502
PA793904,RN,RN,Lopez-Liguori,Aurélien,1314,788,287,239,0,0.18188736681887366,0,0.8181126331811264
PA793912,LFI-NUPES,LFI - NUPES,Carrière,Sylvain,1861,1238,522,101,0,0.05427189682966147,0,0.9457281031703385
PA793928,RN,RN,Diaz,Edwige,2563,1541,662,360,0,0.14046039797112758,0,0.8595396020288724
PA793940,RE,RE,Cazenave,Thomas,734,207,526,1,0,0.0013623978201634877,0,0.9986376021798365
PA793944,RE,RE,Martin (Gironde),Alexandra,200,82,118,0,0,0,0,1
PA793948,ECOLO,Ecolo - NUPES,Thierry,Nicolas,871,526,286,59,0,0.0677382319173364,0,0.9322617680826636
PA793964,RN,RN,de Fournas,Grégoire,1430,763,418,249,0,0.17412587412587413,0,0.8258741258741259
PA793980,ECOLO,Ecolo - NUPES,Fournier,Charles,939,607,268,64,0,0.06815761448349308,0,0.9318423855165069
PA793992,HOR,HOR,Alfandari,Henri,883,265,610,8,0,0.009060022650056626,0,0.9909399773499433
PA794004,RE,RE,Hugues,Servane,1010,282,727,1,0,9.900990099009901e-4,0,0.999009900990099
PA794008,ECOLO,Ecolo - NUPES,Chatelain,Cyrielle,1092,745,291,56,0,0.05128205128205128,0,0.9487179487179487
PA794022,ECOLO,Ecolo - NUPES,Iordanoff,Jérémie,1314,764,424,126,0,0.0958904109589041,0,0.9041095890410958
PA794030,RN,RN,Jolly,Alexis,513,319,122,72,0,0.14035087719298245,0,0.8596491228070176
PA794038,LR,LR,Neuder,Yannick,558,234,280,44,0,0.07885304659498207,0,0.921146953405018
PA794058,LR,LR,Gruet,Justine,983,377,518,88,0,0.08952187182095625,0,0.9104781281790437
PA794066,LFI-NUPES,LFI - NUPES,Mathieu,Frédéric,792,558,203,31,0,0.039141414141414144,0,0.9608585858585859
PA794082,LFI-NUPES,LFI - NUPES,Hignet,Mathilde,1508,1055,401,52,0,0.034482758620689655,0,0.9655172413793104
PA794094,SOC,SOC,Bouloux,Mickaël,860,570,214,76,0,0.08837209302325581,0,0.9116279069767442
PA794094,SOC-A,SOC,Bouloux,Mickaël,146,82,56,8,0,0.0547945205479452,0,0.9452054794520548
PA794106,LFI-NUPES,LFI - NUPES,Taurinya,Andrée,1339,863,408,68,0,0.05078416728902166,0,0.9492158327109783
PA794114,DEM,Dem,Mandon,Emmanuel,1162,396,746,20,0,0.01721170395869191,0,0.9827882960413081
PA794118,LR,LR,Vermorel-Marques,Antoine,168,90,66,12,0,0.07142857142857142,0,0.9285714285714286
PA794130,LFI-NUPES,LFI - NUPES,Kerbrat,Andy,812,566,205,41,0,0.050492610837438424,0,0.9495073891625616
PA794138,LFI-NUPES,LFI - NUPES,Amiot,Ségolène,2000,1353,520,127,0,0.0635,0,0.9365
PA794146,ECOLO,Ecolo - NUPES,Laernoes,Julie,800,495,268,37,0,0.04625,0,0.95375
PA794154,ECOLO,Ecolo - NUPES,Raux,Jean-Claude,1285,870,340,75,0,0.058365758754863814,0,0.9416342412451362
PA794166,LFI-NUPES,LFI - NUPES,Tavel,Matthias,935,641,268,26,0,0.027807486631016044,0,0.9721925133689839
PA794178,LR,LR,Taite,Jean-Pierre,466,175,253,38,0,0.0815450643776824,0,0.9184549356223176
PA794194,DEM,Dem,Desjonquères,Mathilde,1142,359,773,10,0,0.008756567425569177,0,0.9912434325744308
PA794198,RN,RN,Chudeau,Roger,1689,995,428,266,0,0.15748963883955003,0,0.84251036116045
PA794206,RE,RE,Marion,Christophe,1886,566,1315,5,0,0.002651113467656416,0,0.9973488865323435
PA794214,RE,RE,Bataillon,Quentin,1106,381,701,24,0,0.0216998191681736,0,0.9783001808318263
PA794222,RN,RN,Cousin,Annick,932,549,247,136,0,0.1459227467811159,0,0.8540772532188842
PA794234,HOR,HOR,Gernigon,François,1385,400,980,5,0,0.0036101083032490976,0,0.9963898916967509
PA794270,SOC,SOC,Pic,Anna,676,441,175,60,0,0.08875739644970414,0,0.9112426035502958
PA794270,SOC-A,SOC,Pic,Anna,69,35,27,7,0,0.10144927536231885,0,0.8985507246376812
PA794278,HOR,HOR,Albertini,Xavier,733,204,526,3,0,0.004092769440654843,0,0.9959072305593452
PA794286,RN,RN,Frigout,Anne-Sophie,427,270,87,70,0,0.16393442622950818,0,0.8360655737704918
PA794314,RN,RN,Paris,Mathilde,1775,1046,410,319,0,0.17971830985915493,0,0.8202816901408451
PA794322,RN,RN,Ménagé,Thomas,1203,654,322,227,0,0.1886949293433084,0,0.8113050706566916
PA794330,RE,RE,Brosse,Anthony,2221,726,1485,10,0,0.004502476361999099,0,0.9954975236380009
PA794354,RN,RN,Laporte,Hélène,1275,444,255,95,481,0.07450980392156863,0.3772549019607843,0.548235294117647
PA794386,RE,RE,Métayer,Lysiane,1576,533,1040,3,0,0.0019035532994923859,0,0.9980964467005076
PA794402,LFI-NUPES,LFI - NUPES,Leduc,Charlotte,1143,772,311,60,0,0.05249343832020997,0,0.94750656167979
PA794410,LR,LR,Seitlinger,Vincent,454,201,233,20,0,0.04405286343612335,0,0.9559471365638766
PA794418,RN,RN,Goulet,Florence,1303,752,315,236,0,0.18112049117421336,0,0.8188795088257866
PA794426,HOR,HOR,Le Hénanff,Anne,1675,580,1086,9,0,0.005373134328358209,0,0.9946268656716418
PA794434,RN,RN,Bentz,Christophe,2481,1463,627,391,0,0.15759774284562678,0,0.8424022571543732
PA794442,RN,RN,Robert-Dehault,Laurence,1744,1112,392,240,0,0.13761467889908258,0,0.8623853211009175
PA794450,RE,RE,Lacresse,Emmanuel,1159,303,852,4,0,0.003451251078515962,0,0.996548748921484
PA794458,LFI-NUPES,LFI - NUPES,Etienne,Martine,1103,764,281,58,0,0.05258386219401632,0,0.9474161378059837
PA794470,HOR,HOR,Gérard,Félicie,1593,458,1128,7,0,0.004394224733207784,0,0.9956057752667922
PA794478,LFI-NUPES,LFI - NUPES,Guiraud,David,865,587,218,60,0,0.06936416184971098,0,0.930635838150289
PA794486,RE,RE,Spillebout,Violette,1204,357,840,7,0,0.005813953488372093,0,0.9941860465116279
PA794494,SOC,SOC,Vicot,Roger,393,237,126,30,0,0.07633587786259542,0,0.9236641221374046
PA794494,SOC-A,SOC,Vicot,Roger,36,25,9,2,0,0.05555555555555555,0,0.9444444444444444
PA794502,RN,RN,Taverne,Michaël,1010,629,274,107,0,0.10594059405940594,0,0.8940594059405941
PA794510,RE,RE,Decodts,Christine,1847,591,1243,13,0,0.007038440714672442,0,0.9929615592853276
PA794522,RN,RN,Berteloot,Pierrick,1391,775,349,267,0,0.19194823867721064,0,0.8080517613227893
PA794530,RN,RN,Marchio,Matthieu,1297,791,276,230,0,0.17733230531996916,0,0.8226676946800309
PA794538,RN,RN,François,Thibaut,1224,737,251,236,0,0.19281045751633988,0,0.8071895424836601
PA794562,RN,RN,Ballard,Philippe,1395,783,362,250,0,0.17921146953405018,0,0.8207885304659498
PA794570,RN,RN,Sabatou,Alexandre,1190,660,298,232,0,0.1949579831932773,0,0.8050420168067227
PA794582,RN,RN,Pfeffer,Kévin,1369,822,305,242,0,0.17677136596055515,0,0.8232286340394448
PA794590,RN,RN,Loubet,Alexandre,1336,803,289,244,0,0.18263473053892215,0,0.8173652694610778
PA794598,RN,RN,Jacobelli,Laurent,1460,843,395,222,0,0.15205479452054796,0,0.8479452054794521
PA794626,LIOT,LIOT,Saint-Huile,Benjamin,897,514,300,83,0,0.09253065774804906,0,0.907469342251951
PA794626,NI,NI,Saint-Huile,Benjamin,8,4,4,0,0,0,0,1
PA794638,RN,RN,Catteau,Victor,2318,1391,532,395,0,0.17040552200172562,0,0.8295944779982743
PA794650,GDR-NUPES,GDR - NUPES,Tellier,Jean-Marc,495,316,140,39,0,0.07878787878787878,0,0.9212121212121213
PA794658,RE,RE,Fait,Philippe,1473,462,1009,2,0,0.0013577732518669382,0,0.9986422267481331
PA794670,RN,RN,Parmentier,Caroline,1016,626,196,194,0,0.19094488188976377,0,0.8090551181102362
PA794678,RN,RN,Frappé,Thierry,1799,1070,433,296,0,0.16453585325180656,0,0.8354641467481935
PA794686,LFI-NUPES,LFI - NUPES,Maximi,Marianne,894,625,228,41,0,0.04586129753914989,0,0.9541387024608501
PA794702,DEM,Dem,Lingemann,Delphine,1558,533,1004,21,0,0.013478818998716302,0,0.9865211810012837
PA794718,RN,RN,Engrand,Christine,761,445,187,129,0,0.16951379763469118,0,0.8304862023653088
PA794734,RN,RN,Guiniot,Michel,978,599,209,170,0,0.1738241308793456,0,0.8261758691206544
PA794762,RN,RN,Dogor-Such,Sandrine,1557,933,366,258,0,0.16570327552986513,0,0.8342967244701349
PA794770,RN,RN,Martinez,Michèle,824,540,188,96,0,0.11650485436893204,0,0.883495145631068
PA794778,ECOLO,Ecolo - NUPES,Regol,Sandra,1645,1008,476,161,0,0.09787234042553192,0,0.902127659574468
PA794786,LFI-NUPES,LFI - NUPES,Fernandes,Emmanuel,2042,1300,600,142,0,0.06953966699314397,0,0.930460333006856
PA794798,RE,RE,Buffet,Françoise,1421,413,1006,2,0,0.0014074595355383533,0,0.9985925404644617
PA794802,RE,RE,Sitzenstuhl,Charles,1690,473,1199,18,0,0.010650887573964497,0,0.9893491124260355
PA794810,DEM,Dem,Morel,Louise,1702,516,1156,30,0,0.01762632197414806,0,0.982373678025852
PA794818,HOR,HOR,Kochert,Stéphanie,1155,362,790,3,0,0.0025974025974025974,0,0.9974025974025974
PA794830,DEM,Dem,Ott,Hubert,879,270,578,31,0,0.03526734926052332,0,0.9647326507394767
PA794838,HOR,HOR,Lemaire,Didier,728,250,475,3,0,0.004120879120879121,0,0.9958791208791209
PA794846,RE,RE,Goetschy-Bolognese,Charlotte,779,220,557,2,0,0.0025673940949935813,0,0.9974326059050064
PA794854,SOC,SOC,Echaniz,Iñaki,931,582,276,73,0,0.07841031149301826,0,0.9215896885069818
PA794854,SOC-A,SOC,Echaniz,Iñaki,273,214,52,7,0,0.02564102564102564,0,0.9743589743589743
PA794870,LFI-NUPES,LFI - NUPES,Ferrer,Sylvie,1406,954,389,63,0,0.04480796586059744,0,0.9551920341394026
PA794878,RE,RE,Mournet,Benoit,1446,446,965,35,0,0.024204702627939143,0,0.9757952973720608
PA794886,RN,RN,Blanc,Sophie,942,542,221,179,0,0.19002123142250532,0,0.8099787685774947
PA794894,RN,RN,Sabatini,Anaïs,1470,832,382,256,0,0.17414965986394557,0,0.8258503401360544
PA794906,LFI-NUPES,LFI - NUPES,Amard,Gabriel,907,634,225,48,0,0.05292171995589857,0,0.9470782800441014
PA794914,HOR,HOR,Vincendet,Alexandre,46,16,30,0,0,0,0,1
PA794914,LR,LR,Vincendet,Alexandre,559,199,311,49,0,0.08765652951699464,0,0.9123434704830053
PA794930,RE,RE,Tanzilli,Sarah,928,311,606,11,0,0.011853448275862068,0,0.9881465517241379
PA794938,LFI-NUPES,LFI - NUPES,Boumertit,Idir,1115,756,303,56,0,0.05022421524663677,0,0.9497757847533632
PA794946,RN,RN,Villedieu,Antoine,1042,564,262,216,0,0.2072936660268714,0,0.7927063339731286
PA794954,RN,RN,Salmon,Emeric,2241,1293,585,363,0,0.16198125836680052,0,0.8380187416331994
PA794974,RE,RE,Margueritte,Louis,1165,325,838,2,0,0.0017167381974248926,0,0.9982832618025751
PA794982,RE,RE,Delpech,Julie,1591,465,1119,7,0,0.0043997485857950975,0,0.9956002514142049
PA794994,LR,LR,Portier,Alexandre,595,221,307,67,0,0.11260504201680673,0,0.8873949579831932
PA795010,ECOLO,Ecolo - NUPES,Garin,Marie-Charlotte,1011,685,259,67,0,0.06627101879327399,0,0.933728981206726
PA795026,HOR,HOR,Violland,Anne-Cécile,1249,384,851,14,0,0.01120896717373899,0,0.988791032826261
PA795046,NI,NI,Yadan,Caroline,30,4,26,0,0,0,0,1
