acteur_id,dim1,dim2
PA795084,-0.7786136759155766,-0.0754470949315594
PA795100,0.3837255322396515,-0.2090024743809426
PA795108,-0.6789413051556911,-0.0658725315508514
PA795120,0.3834907220943938,-0.2266311034191477
PA795124,0.470844225137947,-0.1532247872202334
PA795136,-0.6715173130377499,-0.0874088965245519
PA795144,0.5102867971863765,-0.3732453075402992
PA795156,-0.3674652020300186,-0.111161991300873
PA795164,-0.7496093066711143,-0.1217948910777487
PA795176,0.5054721806117096,-0.3109596616542889
PA795184,-0.4350396079993508,-0.0252317572934238
PA795192,-0.4180377434292928,-0.00018592955692910116
PA795200,-0.6926256472884559,-0.092659837554201
PA795216,0.343031520510863,-0.269688785909749
PA795228,-0.8009565881396515,-0.1200336394865759
PA795240,-0.502773921299754,0.0215468409317538
PA795244,-0.0063433417493535,0.0527100614536474
PA795258,0.3151984624931093,-0.2106765901394491
PA795266,0.3619742310874959,-0.1936113442463333
PA795270,0.3844467502778039,-0.1905072246290966
PA795278,0.3569732397027972,-0.1864504913685321
PA795298,-0.6691861607873512,-0.0799453915562511
PA795310,-0.8961208816256564,-0.1137146243248083
PA795318,-0.6318925714170419,-0.0725228015576908
PA795326,0.4054081447904437,-0.2788666861927192
PA795330,0.4083589085045607,-0.2764343581992441
PA795350,0.4014464180504171,-0.1946357580656796
PA795354,0.3282688817700643,-0.1087241253778745
PA795362,-0.4738086017510767,-0.1340891455321263
PA795374,0.3808648425110019,-0.219959613605358
PA795386,0.6442735932432236,-0.4404771388958849
PA795406,0.1882627301948472,0.0781791827122436
PA795410,0.1053212375063492,0.6990379688283849
PA795422,-0.6171493079291359,-0.0279928927000876
PA795430,-0.3511163809098464,-0.12668621024902
PA795438,-0.5776291265603896,-0.0491269492828444
PA795454,-0.5266049804227529,-0.1495855900709891
PA795466,-0.7784503505146241,-0.1125392740576695
PA795482,-0.8267517641992852,-0.1149188762662389
PA795508,0.5112903265790216,-0.3608673784931915
PA795516,-0.737678518272683,-0.1023578753633453
PA795528,0.5516927562847613,-0.3178055172416961
PA795540,0.1147206672695947,0.7089163333719294
PA795552,0.0954447128663494,0.6847308901407029
PA795572,0.4680800767982785,-0.3228830314784099
PA795580,-0.6913631103411073,-0.0844933469955167
PA795588,-0.7500608976048305,-0.0646754386831287
PA795596,-0.7723643547179799,-0.0848202839769564
PA795604,0.3937413581644649,-0.2240089808099629
PA795616,-0.7570893892915339,-0.0686760682437595
PA795636,-0.5379393819499786,-0.1258260923767599
PA795644,0.1046385774321134,0.6686221459763689
PA795652,0.5131548860535918,-0.3748324964610065
PA795664,0.5012986625947913,-0.3531380028693299
PA795672,-0.6543380558021813,-0.0723326994079062
PA795688,0.5269492318654249,-0.3292218020906003
PA795692,-0.7282322581811637,-0.1056775872659192
PA795708,0.2956715260603274,-0.1464127724670615
PA795722,0.401283391351272,-0.2674772757246744
PA795730,0.435861213121394,-0.2837566122763968
PA795746,-0.9886388446677404,-0.1280613907715321
PA795762,-0.277200994762873,-0.0799702895194013
PA795774,0.3243836461441009,-0.3240773504423591
PA795778,0.0982006935362273,0.6928263139373428
PA795786,0.0662725331304287,0.8002200907439331
